UEJ,NOMBRE UEJ,RUBRO,TIPO,CTA,"SUB
CTA",OBJ,ORD,"SOR
ORD",ITEM,"SUB
ITEM",FUENTE,REC,SIT,DESCRIPCION,OBLIGACION,ORDEN PAGO,PAGOS
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2401-0600-62,C,2401,600,62,,,,,Nación,11,CSF,MEJORAMIENTO  DE LA CARRETERA OCAÑA-LA ONDINA-LLANO GRANDE-CONVENCION  DEPARTAMENTO DE NORTE DE SANTANDER,"$886,665,098.00","$886,665,098.00","$886,665,098.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2401-0600-64,C,2401,600,64,,,,,Propios,21,CSF,MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA YACOPI- LA PALMA- CAPARRAPI - DINDAL EN EL DEPARTAMENTO DE CUNDINAMARCA,"$140,099,423.00","$140,099,423.00","$140,099,423.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2401-0600-65,C,2401,600,65,,,,,Nación,11,CSF,ADQUISICIÓN Y DOTACIÓN DE SEÑALES PARA LAS OBRAS DE SEGURIDAD VIAL. NACIONAL,"$65,512,753.27","$65,512,753.27","$65,512,753.27"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2401-0600-66,C,2401,600,66,,,,,Propios,20,CSF,CONSTRUCCIÓN DE OBRAS PARA LA SEGURIDAD VIAL. NACIONAL,"$117,422,131.00","$117,422,131.00","$117,422,131.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2401-0600-67,C,2401,600,67,,,,,Propios,20,CSF,MEJORAMIENTO Y MANTENIMIENTO DE LA VÍA ALTERNA AL PUERTO DE SANTA MARTA. MAGDALENA,"$213,203,653.31","$213,203,653.31","$213,203,653.31"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2401-0600-68,C,2401,600,68,,,,,Propios,20,CSF,MEJORAMIENTO Y MANTENIMIENTO DE CORREDORES ARTERIALES COMPLEMENTARIOS DE COMPETITIVIDAD. NACIONAL,"$1,784,340,569.00","$1,784,340,569.00","$1,784,340,569.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2401-0600-69,C,2401,600,69,,,,,Propios,20,CSF,"MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA LORICA - CHINU, CONEXION TRANSVERSAL DEL CARIBE - TRONCAL DE OCCIDENTE, EN EL DEPARTAMENTO DE CORDOBA","$621,880,339.00","$621,880,339.00","$621,880,339.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2401-0600-70,C,2401,600,70,,,,,Propios,20,CSF,"CONSTRUCCION, MEJORAMIENTO Y MANTENIMIENTO DE LA VIA PUERTO SALGAR - PUERTO ARAUJO - LA LIZAMA - SAN ALBERTO - SAN ROQUE DE LA TRONCAL DEL MAGDALENA. CUNDINAMARCA, BOYACA, SANTANDER, NORTE DE SANTANDER, CESAR","$1,202,617,276.50","$1,202,617,276.50","$1,202,617,276.50"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-1,C,2402,600,1,,,,,Nación,10,CSF,MEJORAMIENTO Y MANTENIMIENTO DE VÍAS PARA LA CONECTIVIDAD REGIONAL.  NACION,"$54,273,378,584.00","$54,273,378,584.00","$54,273,378,584.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-1,C,2402,600,1,,,,,Nación,11,CSF,MEJORAMIENTO Y MANTENIMIENTO DE VÍAS PARA LA CONECTIVIDAD REGIONAL.  NACION,"$379,139,971,289.61","$379,139,971,289.61","$379,139,971,289.61"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-1,C,2402,600,1,,,,,Nación,13,CSF,MEJORAMIENTO Y MANTENIMIENTO DE VÍAS PARA LA CONECTIVIDAD REGIONAL.  NACION,"$68,402,593,635.00","$68,402,593,635.00","$68,402,593,635.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-1,C,2402,600,1,,,,,Propios,20,CSF,MEJORAMIENTO Y MANTENIMIENTO DE VÍAS PARA LA CONECTIVIDAD REGIONAL.  NACION,"$1,771,385,685.00","$1,771,385,685.00","$1,771,385,685.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-1,C,2402,600,1,,,,,Propios,21,CSF,MEJORAMIENTO Y MANTENIMIENTO DE VÍAS PARA LA CONECTIVIDAD REGIONAL.  NACION,"$531,702,079.00","$531,702,079.00","$531,702,079.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-2,C,2402,600,2,,,,,Nación,11,CSF,"MEJORAMIENTO ,  MANTENIMIENTO, REHABILITACIÓN Y CONSTRUCCIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DE LA REGIÓN DEL GRAN DARIÉN. ANTIOQUIA, CÓRDOBA Y CHOCÓ","$830,283,806.00","$830,283,806.00","$830,283,806.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-3,C,2402,600,3,,,,,Nación,11,CSF,"ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE TOLIMA.","$115,829,779.00","$115,829,779.00","$115,829,779.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-4,C,2402,600,4,,,,,Nación,10,CSF,"ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE SANTANDER.","$546,185,956.00","$546,185,956.00","$546,185,956.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-4,C,2402,600,4,,,,,Nación,11,CSF,"ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE SANTANDER.","$30,016,850,864.00","$30,016,850,864.00","$30,016,850,864.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-6,C,2402,600,6,,,,,Nación,10,CSF,"ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE NARIÑO.","$24,107,078.00","$24,107,078.00","$24,107,078.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-6,C,2402,600,6,,,,,Propios,21,CSF,"ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE NARIÑO.","$238,249,544.00","$238,249,544.00","$238,249,544.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-7,C,2402,600,7,,,,,Nación,11,CSF,"ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DEL CAUCA","$150,356,729.00","$150,356,729.00","$150,356,729.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-8,C,2402,600,8,,,,,Nación,11,CSF,"MEJORAMIENTO MANTENIMIENTO Y REHABILITACION DE LA RED VIAL DEPARTAMENTAL, MUNICIPAL Y VIAS PARA LA COMPETITIVIDAD","$1,282,873,225.62","$1,282,873,225.62","$1,282,873,225.62"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-9,C,2402,600,9,,,,,Nación,10,CSF,"ESTUDIOS, CONSTRUCCION, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACION DE LAS VIAS CONTENIDAS EN EL CONTRATO - PLAN DEL DEPARTAMENTO DE BOYACA","$115,839,359.00","$115,839,359.00","$115,839,359.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2402-0600-10,C,2402,600,10,,,,,Propios,20,CSF,"MANTENIMIENTO MEJORAMIENTO Y CONSERVACION DE VIAS, CAMINOS DE PROSPERIDAD. NACIONAL","$917,120,440.16","$917,120,440.16","$917,120,440.16"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2404-0600-1,C,2404,600,1,,,,,Propios,21,CSF,MANTENIMIENTO DE VIAS FERREAS A NIVEL  NACIONAL.,"$529,283,609.24","$529,283,609.24","$529,283,609.24"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2405-0600-1,C,2405,600,1,,,,,Propios,20,CSF,"REHABILITACION , MANTENIMIENTO Y CONTRUCCION DE ESTRUCTURAS PARA LA AMPLIACION DE LA CAPACIDAD DE LOS CANALES DE ACCESO A LOS PUERTOS MARITIMOS DE LA NACION. - PREVIO CONCEPTO DNP","$7,283,568,620.50","$7,283,568,620.50","$7,283,568,620.50"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2406-0600-1,C,2406,600,1,,,,,Propios,21,CSF,"CONSTRUCCION   MEJORAMIENTO, REHABILITACION Y DOTACION DE MUELLES DE INTERES NACIONAL","$154,015,206.00","$154,015,206.00","$154,015,206.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2406-0600-2,C,2406,600,2,,,,,Nación,11,CSF,ADECUACION MEJORAMIENTO Y MANTENIMIENTO DE LA RED FLUVIAL NACIONAL,"$304,155,375.00","$304,155,375.00","$304,155,375.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2406-0600-2,C,2406,600,2,,,,,Propios,21,CSF,ADECUACION MEJORAMIENTO Y MANTENIMIENTO DE LA RED FLUVIAL NACIONAL,"$34,470,565.00","$34,470,565.00","$34,470,565.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2406-0600-3,C,2406,600,3,,,,,Propios,21,CSF,"CONSTRUCCION MEJORAMIENTO, REHABILITACION Y DOTACION DE MUELLES DE INTERES REGIONAL.","$304,280,067.00","$304,280,067.00","$304,280,067.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2406-0600-4,C,2406,600,4,,,,,Nación,11,CSF,CONSTRUCCION TRANSBORDADORES OBRAS COMPLEMENTARIAS A NIVEL NACIONAL,"$85,572,169.00","$85,572,169.00","$85,572,169.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2406-0600-5,C,2406,600,5,,,,,Propios,21,CSF,MANTENIMIENTO ADMINISTRACION ORGANIZACIÓN Y OPERACIÓN DE LA INFRAESTRUCTURA PORTUARIA A CARGO DEL INSTITUTO NACIONAL DE VIAS,"$72,492,694.00","$72,492,694.00","$72,492,694.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2409-0600-1,C,2409,600,1,,,,,Propios,20,CSF,ADECUACION Y DOTACION DE INFRAESTRUCTURA PARA LA SEGURIDAD VIAL,"$625,489,783.00","$625,489,783.00","$625,489,783.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-1,C,2499,600,1,,,,,Nación,11,CSF,ANALISIS Y ESTUDIOS VARIOS. - PREVIO CONCEPTO DNP,"$1,669,487,768.00","$1,669,487,768.00","$1,669,487,768.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-1,C,2499,600,1,,,,,Propios,20,CSF,ANALISIS Y ESTUDIOS VARIOS. - PREVIO CONCEPTO DNP,"$417,076,321.00","$417,076,321.00","$417,076,321.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-3,C,2499,600,3,,,,,Nación,11,CSF,"ADQUISICION INSTALACION, IMPLANTACION Y MATENIMIENTO DE EQUIPOS Y PROGRAMAS PARA EL DESARROLLO DE SISTEMAS.","$282,952,168.40","$282,952,168.40","$282,952,168.40"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-3,C,2499,600,3,,,,,Propios,21,CSF,"ADQUISICION INSTALACION, IMPLANTACION Y MATENIMIENTO DE EQUIPOS Y PROGRAMAS PARA EL DESARROLLO DE SISTEMAS.","$288,963,046.28","$288,963,046.28","$288,963,046.28"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-5,C,2499,600,5,,,,,Nación,11,CSF,MEJORAMIENTO ADMINISTRACION Y MANTENIMIENTO DEL SISTEMA DE GESTIONDE LA CALIDAD. NACIONAL,"$9,066,745.00","$9,066,745.00","$9,066,745.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-5,C,2499,600,5,,,,,Propios,21,CSF,MEJORAMIENTO ADMINISTRACION Y MANTENIMIENTO DEL SISTEMA DE GESTIONDE LA CALIDAD. NACIONAL,"$66,063,863.01","$66,063,863.01","$66,063,863.01"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-6,C,2499,600,6,,,,,Propios,20,CSF,SANEAMIENTO ORGANIZACION Y CONTROL DE LOS BIENES INMUEBLES ASIGNADOS AL INSTITUTO NACIONAL DE VIAS.,"$91,824,378.00","$91,824,378.00","$91,824,378.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-8,C,2499,600,8,,,,,Propios,20,CSF,ADQUISICION MANTENIMIENTO Y OPERACION DE VEHICULOS Y AERONAVES,"$86,953,009.00","$86,953,009.00","$86,953,009.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-10,C,2499,600,10,,,,,Propios,20,CSF,"CONTROL DE INVERSIONES A TRAVES DE COMISIONES DE SUPERVISION, ESTUDIOS Y DISENOS.","$4,090,314.00","$4,090,314.00","$4,090,314.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-11,C,2499,600,11,,,,,Propios,20,CSF,LEVANTAMIENTO Y ANALISIS DE INFORMACION SOBRE TRANSITO Y DE PESOS DE VEHICULOS DE CARGA. - PREVIO CONCEPTO DNP,"$47,834,192.00","$47,834,192.00","$47,834,192.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-12,C,2499,600,12,,,,,Propios,20,CSF,ADMINISTRACION RECAUDO Y CONTROL DE PEAJE.,"$1,151,024,324.00","$1,151,024,324.00","$1,151,024,324.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-13,C,2499,600,13,,,,,Propios,21,CSF,MANTENIMIENTO PREVENTIVO Y GESTIÓN DEL RIESGO EN LA RED VIAL. NACIONAL,"$194,201,662.00","$194,201,662.00","$194,201,662.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-14,C,2499,600,14,,,,,Propios,20,CSF,"MEJORAMIENTO , MANTENIMIENTO Y ADECUACIÓN DE EDIFICIOS SEDES DEL INVIAS. NACIONAL","$43,783,190.00","$43,783,190.00","$43,783,190.00"
24/02/00,INSTITUTO NACIONAL DE VIAS,C-2499-0600-15,C,2499,600,15,,,,,Propios,20,CSF,FORTALECIMIENTO DE LA SEGURIDAD EN VÍAS NACIONALES - PREVIO CONCEPTO DNP,"$5,105,658,974.35","$5,105,658,974.35","$5,105,658,974.35"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,A-1-0-1-1,A,1,0,1,1,,,,Propios,20,CSF,SUELDOS DE PERSONAL DE NOMINA,"$174,112,654.00","$174,112,654.00","$174,112,654.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,A-1-0-1-9,A,1,0,1,9,,,,Propios,20,CSF,"HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES","$1,386,881,577.00","$1,386,881,577.00","$1,386,881,577.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,A-1-0-2,A,1,0,2,,,,,Propios,20,CSF,SERVICIOS PERSONALES INDIRECTOS,"$160,322,205.00","$160,322,205.00","$160,322,205.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,A-1-0-5,A,1,0,5,,,,,Propios,20,CSF,CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO,"$23,078,400.00","$23,078,400.00","$23,078,400.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,A-2-0-4,A,2,0,4,,,,,Propios,20,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$440,253,497.00","$440,253,497.00","$440,253,497.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,A-3-6-1-1,A,3,6,1,1,,,,Propios,20,CSF,SENTENCIAS Y CONCILIACIONES,"$246,686,242.00","$246,686,242.00","$246,686,242.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,A-5-1-1,A,5,1,1,,,,,Propios,20,CSF,COMPRA DE BIENES Y SERVICIOS,"$57,331,339.00","$57,331,339.00","$57,331,339.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-1,C,2403,600,1,,,,,Propios,20,CSF,ADQUISICION DE EQUIPOS DEL PLAN NACIONAL DE AERONAVEGACION A NIVELNACIONAL.,"$2,368,023,430.00","$2,368,023,430.00","$2,368,023,430.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-2,C,2403,600,2,,,,,Propios,20,CSF,MANTENIMIENTO Y CONSERVACION DE EQUIPO AEREO.,"$94,132,541.00","$94,132,541.00","$94,132,541.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-3,C,2403,600,3,,,,,Propios,20,CSF,AMPLIACION RED DE RADARES A NIVEL NACIONAL.,"$3,818,505,333.00","$3,818,505,333.00","$3,818,505,333.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-4,C,2403,600,4,,,,,Propios,20,CSF,CONSTRUCCION DE INFRAESTRUCTURA AEROPORTUARIA A NIVEL NACIONAL,"$38,127,625,119.00","$38,127,625,119.00","$38,127,625,119.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-4,C,2403,600,4,,,,,Propios,21,CSF,CONSTRUCCION DE INFRAESTRUCTURA AEROPORTUARIA A NIVEL NACIONAL,"$1,831,377,001.00","$1,831,377,001.00","$1,831,377,001.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-7,C,2403,600,7,,,,,Propios,20,CSF,"LEVANTAMIENTO DE INFORMACION PARA ESTUDIOS, PLANES Y PROGRAMAS AMBIENTALES","$695,178,525.00","$695,178,525.00","$695,178,525.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-8,C,2403,600,8,,,,,Propios,20,CSF,ADECUACION MANTENIMIENTO Y MEJORAMIENTO DE LA INFRAESTRUCTURA AMBIENTAL AEROPORTUARIA,"$72,266,781.00","$72,266,781.00","$72,266,781.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-10,C,2403,600,10,,,,,Propios,20,CSF,MEJORAMIENTO Y MANTENIMIENTO DE LA INFRAESTRUCTURA ADMINISTRATIVA A NIVEL NACIONAL.,"$917,828,598.00","$917,828,598.00","$917,828,598.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-11,C,2403,600,11,,,,,Propios,20,CSF,ADQUISICION DE EQUIPOS Y SISTEMAS DE ENERGIA SOLAR Y COMERCIAL A NIVEL NACIONAL,"$49,277,900.00","$49,277,900.00","$49,277,900.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-12,C,2403,600,12,,,,,Propios,20,CSF,ADQUISICION DE EQUIPOS Y SISTEMAS PARA LA RED METEOROLOGICA AERONAUTICA.,"$3,582,731,351.00","$3,582,731,351.00","$3,582,731,351.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-13,C,2403,600,13,,,,,Propios,20,CSF,ADQUISICION DE EQUIPOS PARA REDES DE TELECOMUNICACIONES.,"$2,232,510,918.00","$2,232,510,918.00","$2,232,510,918.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-14,C,2403,600,14,,,,,Propios,20,CSF,ADQUISICION DE EQUIPOS Y SERVICIOS MEDICOS PARA SANIDADES AEROPORTUARIAS,"$80,756,059.00","$80,756,059.00","$80,756,059.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-15,C,2403,600,15,,,,,Propios,20,CSF,MANTENIMIENTO Y CONSERVACION DE EQUIPOS Y SISTEMAS AEROPORTUARIOS A NIVEL NACIONAL.,"$129,605,073.00","$129,605,073.00","$129,605,073.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-16,C,2403,600,16,,,,,Propios,20,CSF,MANTENIMIENTO Y CONSERVACION DEL SISTEMA DE TELECOMUNICACIONES Y AYUDAS A LA NAVEGACION AEREA A NIVEL NACIONAL.,"$1,110,653,577.00","$1,110,653,577.00","$1,110,653,577.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-17,C,2403,600,17,,,,,Propios,20,CSF,ADQUISICION EQUIPOS Y REPUESTOS PARA SISTEMAS AEROPORTUARIOS NIVELNACIONAL,"$866,904,909.00","$866,904,909.00","$866,904,909.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-18,C,2403,600,18,,,,,Propios,20,CSF,MEJORAMIENTO Y RECUPERACION ESTACIONES DE RADIOAYUDAS A NIVEL NACIONAL.,"$259,184,623.00","$259,184,623.00","$259,184,623.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-19,C,2403,600,19,,,,,Propios,20,CSF,MANTENIMIENTO Y CONSERVACION DE LA INFRAESTRUCTURA AEROPORTUARIA.,"$1,146,037,080.00","$1,146,037,080.00","$1,146,037,080.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-20,C,2403,600,20,,,,,Propios,20,CSF,ADQUISICION TERRENOS PARA CONSTRUCCION Y AMPLIACION DE AEROPUERTOS,"$233,012,780.00","$233,012,780.00","$233,012,780.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-22,C,2403,600,22,,,,,Propios,20,CSF,CONSTRUCCIÓN MEJORAMIENTO DE INFRAESTRUCTURA AEROPORTUARIA AEROPUERTO EL DORADO,"$400,887,986.00","$400,887,986.00","$400,887,986.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2403-0600-23,C,2403,600,23,,,,,Propios,20,CSF,ADQUISICIÓN EQUIPOS Y SISTEMAS AERONAUTICOS Y AEROPORTUARIOS AEROPUERTO EL DORADO,"$223,561,063.00","$223,561,063.00","$223,561,063.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2409-0600-1,C,2409,600,1,,,,,Propios,20,CSF,ADQUISICION DE EQUIPOS DE PROTECCION Y EXTINCION DE INCENDIOS BUSQUEDA Y RESCATE.,"$83,001,000.00","$83,001,000.00","$83,001,000.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2409-0600-2,C,2409,600,2,,,,,Propios,20,CSF,MANTENIMIENTO Y CONSERVACION DE EQUIPOS DE EXTINCION DE INCENDIOS Y BUSQUEDA Y RESCATE.,"$495,139,168.00","$495,139,168.00","$495,139,168.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2409-0600-3,C,2409,600,3,,,,,Propios,20,CSF,CONTROL OPERACIONAL PARA GARANTIZAR LA SEGURIDAD AEREA,"$438,798,096.00","$438,798,096.00","$438,798,096.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2409-0600-4,C,2409,600,4,,,,,Propios,20,CSF,ADQUISICION DE SERVICIOS DE SEGURIDAD PARA EL CONTROL Y OPERACION DE LOS SISTEMAS DE SEGURIDAD AEROPORTUARIA Y AYUDAS A LA NAVEGACION AEREA.,"$693,335,257.00","$693,335,257.00","$693,335,257.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2409-0600-5,C,2409,600,5,,,,,Propios,20,CSF,ADQUISICION Y RENOVACION DE EQUIPOS Y ELEMENTOS PARA LA SEGURIDAD EN AEROPUERTOS.,"$4,948,967.00","$4,948,967.00","$4,948,967.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2409-0600-6,C,2409,600,6,,,,,Propios,20,CSF,MANTENIMIENTO Y CONSERVACION DE EQUIPOS DE SEGURIDAD AEROPORTUARIA.,"$145,912,028.00","$145,912,028.00","$145,912,028.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2499-0600-1,C,2499,600,1,,,,,Propios,20,CSF,MANTENIMIENTO Y CONSERVACION DE EQUIPOS DE COMPUTACION.,"$419,133,828.00","$419,133,828.00","$419,133,828.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2499-0600-2,C,2499,600,2,,,,,Propios,20,CSF,ADQUISICION DE SISTEMAS Y SERVICIOS INFORMATICOS PARA EL PLAN NACIONAL DE INFORMATICA.,"$897,505,742.00","$897,505,742.00","$897,505,742.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2499-0600-3,C,2499,600,3,,,,,Propios,20,CSF,APLICACION DE LOS PROGRAMAS DE SALUD OCUPACIONAL.,"$140,729,178.00","$140,729,178.00","$140,729,178.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2499-0600-4,C,2499,600,4,,,,,Propios,20,CSF,ASESORIA Y SERVICIOS DE CONSULTORIA.,"$3,084,164,976.00","$3,084,164,976.00","$3,084,164,976.00"
24/12/00,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,C-2499-0600-5,C,2499,600,5,,,,,Propios,20,CSF,CAPACITACION PERSONAL TECNICO Y ADMINISTRATIVO.,"$188,967,104.00","$188,967,104.00","$188,967,104.00"
24-13-00,AGENCIA NACIONAL DE INFRAESTRUCTURA,A-1-0-1-1,A,1,0,1,1,,,,Propios,20,CSF,SUELDOS DE PERSONAL DE NOMINA,"$26,134,973.00","$26,134,973.00","$26,134,973.00"
24-13-00,AGENCIA NACIONAL DE INFRAESTRUCTURA,A-1-0-2,A,1,0,2,,,,,Propios,20,CSF,SERVICIOS PERSONALES INDIRECTOS,"$178,809,431.00","$178,809,431.00","$178,809,431.00"
24-13-00,AGENCIA NACIONAL DE INFRAESTRUCTURA,A-1-0-5,A,1,0,5,,,,,Propios,20,CSF,CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO,"$594,933,400.00","$594,933,400.00","$594,933,400.00"
