UEJ,NOMBRE UEJ,RUBRO,TIPO,CTA,"SUB
CTA",OBJ,ORD,"SOR
ORD",ITEM,"SUB
ITEM",FUENTE,REC,SIT,DESCRIPCION,COMPROMISO,OBLIGACION,ORDEN PAGO,PAGOS
27-01-08,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,A-1-0-1-9,A,1,0,1,9,,,,Nación,10,CSF,"HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES",$ 0.00,$ 0.00,$ 0.00,$ 0.00
27-01-08,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,A-1-0-2,A,1,0,2,,,,,Nación,10,CSF,SERVICIOS PERSONALES INDIRECTOS,"$ 600,000.00","$ 600,000.00","$ 600,000.00","$ 600,000.00"
27-01-08,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,A-1-0-5,A,1,0,5,,,,,Nación,10,CSF,CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO,$ 0.00,$ 0.00,$ 0.00,$ 0.00
27-01-08,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 906,076,654.32","$ 906,076,654.32","$ 906,076,654.32","$ 906,076,654.32"
27-01-08,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,A-2-0-4,A,2,0,4,,,,,Nación,11,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 529,092,382.00","$ 529,092,382.00","$ 529,092,382.00","$ 529,092,382.00"
27-01-08,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,A-2-0-4,A,2,0,4,,,,,Nación,16,SSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 227,240,608.00","$ 227,240,608.00","$ 227,240,608.00","$ 227,240,608.00"
28-01-01,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,A-1-0-2,A,1,0,2,,,,,Nación,10,CSF,SERVICIOS PERSONALES INDIRECTOS,"$ 4,160,187,266.00","$ 4,094,745,183.00","$ 4,094,745,183.00","$ 4,094,745,183.00"
28-01-01,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 1,505,956,734.00","$ 1,355,716,414.00","$ 1,355,716,414.00","$ 1,355,716,414.00"
28-01-01,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,C-2802-1000-1,C,2802,1000,1,,,,,Nación,11,CSF,FORTALECIMIENTO DE LA PLATAFORMA TECNOLÓGICA QUE SOPORTA EL SISTEMA DE IDENTIFICACIÓN Y REGISTRO CIVIL PMT II NACIONAL,"$ 1,364,854,000.00","$ 1,364,854,000.00","$ 1,364,854,000.00","$ 1,364,854,000.00"
28-01-02,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - CONSEJO NACIONAL ELECTORAL,A-1-0-2,A,1,0,2,,,,,Nación,10,CSF,SERVICIOS PERSONALES INDIRECTOS,"$ 2,627,306,428.00","$ 2,627,306,428.00","$ 2,627,306,428.00","$ 2,627,306,428.00"
28-01-02,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - CONSEJO NACIONAL ELECTORAL,A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 198,981,674.15","$ 198,981,674.15","$ 198,981,674.15","$ 198,981,674.15"
28-02-00,FONDO ROTATORIO DE LA REGISTRADURIA,A-2-0-4,A,2,0,4,,,,,Propios,20,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 66,710,931.00","$ 63,178,050.00","$ 63,178,050.00","$ 63,178,050.00"
28-02-00,FONDO ROTATORIO DE LA REGISTRADURIA,C-2801-1000-1,C,2801,1000,1,,,,,Propios,20,CSF,IMPLEMENTACION CENTRO DE ESTUDIOS EN DEMOCRACIA Y ASUNTOS ELECTORALES CEDAE EN COLOMBIA,"$ 117,000,000.00","$ 117,000,000.00","$ 117,000,000.00","$ 117,000,000.00"
28-02-00,FONDO ROTATORIO DE LA REGISTRADURIA,C-2802-1000-1,C,2802,1000,1,,,,,Propios,21,CSF,FORTALECIMIENTO DEL REGISTRO CIVIL - NACIONAL,"$ 840,728,195.40","$ 840,728,195.40","$ 840,728,195.40","$ 840,728,195.40"
28-02-00,FONDO ROTATORIO DE LA REGISTRADURIA,C-2802-1000-2,C,2802,1000,2,,,,,Propios,20,CSF,"FORTALECIMIENTO DE LA CAPACIDAD DE ATENCION EN IDENTIFICACION PARA LA POBLACION EN CONDICION DE VULNERABILIDAD, APD. NACIONAL","$ 59,414,320.00","$ 59,414,320.00","$ 59,414,320.00","$ 59,414,320.00"
28-02-00,FONDO ROTATORIO DE LA REGISTRADURIA,C-2899-1000-1,C,2899,1000,1,,,,,Propios,20,CSF,MEJORAMIENTO Y MANTENIMIENTO DE INFRAESTRUCTURA ADMINISTRATIVA A NIVEL NACIONAL,"$ 26,049,363.00","$ 3,653,471.00","$ 3,653,471.00","$ 3,653,471.00"
28-02-00,FONDO ROTATORIO DE LA REGISTRADURIA,C-2899-1000-2,C,2899,1000,2,,,,,Propios,21,CSF,ADQUISICION    DE EQUIPOS DE COMPUTO PARA LA REGISTRADURIA NACIONALDEL ESTADO CIVIL,$ 0.00,$ 0.00,$ 0.00,$ 0.00
28-02-00,FONDO ROTATORIO DE LA REGISTRADURIA,C-2899-1000-3,C,2899,1000,3,,,,,Propios,20,CSF,"CONSTRUCCION , AMPLIACIÓN Y COMPRA DE PREDIOS PARA LAS SEDES  DE LA REGISTRADURIA NACIONAL","$ 156,505,360.00","$ 156,505,360.00","$ 156,505,360.00","$ 156,505,360.00"
28-02-00,FONDO ROTATORIO DE LA REGISTRADURIA,C-2899-1000-4,C,2899,1000,4,,,,,Propios,20,CSF,CAPACITACION INDUCCION Y REINDUCCION PERMANENTE DE LOS PROCESOS MISIONALES DE LA REGISTRADURIA A NIVEL NACIONAL,$ 0.00,$ 0.00,$ 0.00,$ 0.00
28-02-00,FONDO ROTATORIO DE LA REGISTRADURIA,C-2899-1000-5,C,2899,1000,5,,,,,Propios,20,CSF,AMPLIACION DE LA RED CORPORATIVA DE TELECOMUNICACIONES - PMT REGION NACIONAL,$ 0.00,$ 0.00,$ 0.00,$ 0.00
28-02-00,FONDO ROTATORIO DE LA REGISTRADURIA,C-2899-1000-5,C,2899,1000,5,,,,,Propios,21,CSF,AMPLIACION DE LA RED CORPORATIVA DE TELECOMUNICACIONES - PMT REGION NACIONAL,$ 0.00,$ 0.00,$ 0.00,$ 0.00
28-02-00,FONDO ROTATORIO DE LA REGISTRADURIA,C-2899-1000-6,C,2899,1000,6,,,,,Propios,20,CSF,MEJORAMIENTO DE LA RED ELECTRICA Y DE COMUNICACIONES A NIVEL NACIONAL,$ 0.00,$ 0.00,$ 0.00,$ 0.00
28-02-00,FONDO ROTATORIO DE LA REGISTRADURIA,C-2899-1000-9,C,2899,1000,9,,,,,Propios,20,CSF,"SERVICIO DE RESGUARDO DE LA INFORMACIÓN DE LOS PROCESOS DE IDENTIFICACIÓN, ELECTORALES Y ADMINISTRATIVOS A NIVEL NACIONAL",$ 0.00,$ 0.00,$ 0.00,$ 0.00
28-03-00,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURIA NACIONAL DEL ESTADO CIVIL,A-4-2-1-10,A,4,2,1,10,,,,Propios,21,CSF,PRESTAMOS DIRECTOS (DECRETO LEY 1010/2000),"$ 229,000,000.00","$ 209,500,000.00","$ 209,500,000.00","$ 209,500,000.00"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,A-1-0-2,A,1,0,2,,,,,Nación,10,CSF,SERVICIOS PERSONALES INDIRECTOS,"$ 1,751,810,224.00","$ 1,707,613,001.00","$ 1,707,613,001.00","$ 1,707,613,001.00"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,A-1-0-2,A,1,0,2,,,,,Nación,15,SSF,SERVICIOS PERSONALES INDIRECTOS,"$ 17,400,000.00","$ 17,400,000.00","$ 17,400,000.00","$ 17,400,000.00"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 560,375,114.06","$ 558,738,180.46","$ 558,738,180.46","$ 558,738,180.46"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,A-2-0-4,A,2,0,4,,,,,Nación,11,SSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 470,032,447.00","$ 470,032,443.00","$ 470,032,443.00","$ 470,032,443.00"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,A-2-0-4,A,2,0,4,,,,,Nación,15,SSF,ADQUISICION DE BIENES Y SERVICIOS,$ 0.00,$ 0.00,$ 0.00,$ 0.00
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,A-3-6-1-1,A,3,6,1,1,,,,Nación,10,CSF,SENTENCIAS Y CONCILIACIONES,"$ 56,582,331.00","$ 56,582,331.00","$ 56,582,331.00","$ 56,582,331.00"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,C-2901-0800-1,C,2901,0800,1,,,,,Nación,16,CSF,MANTENIMIENTO DOTACION Y REPOSICION DE LAS AREAS DE CRIMINALISTICA E INVESTIGACION A NIVEL NACIONAL,"$ 2,263,716,152.37","$ 2,262,501,376.23","$ 2,262,501,376.23","$ 2,262,501,376.23"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,C-2901-0800-4,C,2901,0800,4,,,,,Nación,16,CSF,MEJORAMIENTO DE LA CAPACIDAD Y CALIDAD TÉCNICO - CIENTÍFICA DE LOS LABORATORIOS Y GRUPOS DE CRIMINALÍSTICA DEL CTI A NIVEL NACIONAL,"$ 18,680,620.00","$ 18,680,620.00","$ 18,680,620.00","$ 18,680,620.00"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,C-2901-0800-5,C,2901,0800,5,,,,,Nación,11,CSF,FORTALECIMIENTO DE LAS INVESTIGACIONES DE LOS DELITOS CONTRA LOS RECURSOS NATURALES Y EL MEDIO AMBIENTE ADELANTADAS POR LA FGN A NIVEL NACIONAL,"$ 92,647,493.00","$ 92,647,493.00","$ 92,647,493.00","$ 92,647,493.00"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,C-2901-0800-8,C,2901,0800,8,,,,,Nación,11,CSF,"FORTALECIMIENTO Y MODERNIZACIÓN TECNOLÓGICA DE LA POLICÍA JUDICIAL DE LA FGN PARA LA INVESTIGACIÓN PENAL A NIVEL , NACIONAL","$ 1,259,178,682.00","$ 1,259,178,682.00","$ 1,259,178,682.00","$ 1,259,178,682.00"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,C-2999-0800-1,C,2999,0800,1,,,,,Nación,11,CSF,AMPLIACION MEJORAMIENTO Y RENOVACION DE LA INFRAESTRUCTURA INFORMATICA EN LA FISCALIA GENERAL DE LA NACION.,"$ 1,358,964,788.00","$ 1,358,964,788.00","$ 1,358,964,788.00","$ 1,358,964,788.00"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,C-2999-0800-1,C,2999,0800,1,,,,,Nación,16,CSF,AMPLIACION MEJORAMIENTO Y RENOVACION DE LA INFRAESTRUCTURA INFORMATICA EN LA FISCALIA GENERAL DE LA NACION.,"$ 2,005,182,140.83","$ 2,005,182,138.56","$ 2,005,182,138.56","$ 2,005,182,138.56"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,C-2999-0800-1,C,2999,0800,1,,,,,Nación,16,SSF,AMPLIACION MEJORAMIENTO Y RENOVACION DE LA INFRAESTRUCTURA INFORMATICA EN LA FISCALIA GENERAL DE LA NACION.,"$ 4,788,449,750.13","$ 4,788,449,563.45","$ 4,788,449,563.45","$ 4,788,449,563.45"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,C-2999-0800-7,C,2999,0800,7,,,,,Nación,11,CSF,FORTALECIMIENTO DEL CONOCIMIENTO Y MEJORAMIENTO DE LAS COMPETENCIAS DE LOS SERVIDORES DE LA FISCALÍA GENERAL DE LA NACIÓN A NIVEL NACIONAL,"$ 25,001,700.00","$ 25,001,700.00","$ 25,001,700.00","$ 25,001,700.00"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,C-2999-0800-8,C,2999,0800,8,,,,,Nación,16,CSF,MEJORAMIENTO ADECUACIÓN Y MANTENIMIENTO DE LA INFRAESTRUCTURA FÍSICA DE LA FISCALÍA GENERAL DE LA NACIÓN A NIVEL NACIONAL,"$ 1,895,770,064.21","$ 1,894,965,156.21","$ 1,894,965,156.21","$ 1,894,965,156.21"
29-01-01,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,C-2999-0800-8,C,2999,0800,8,,,,,Nación,16,SSF,MEJORAMIENTO ADECUACIÓN Y MANTENIMIENTO DE LA INFRAESTRUCTURA FÍSICA DE LA FISCALÍA GENERAL DE LA NACIÓN A NIVEL NACIONAL,"$ 1,972,213,226.00","$ 1,972,213,226.00","$ 1,972,213,226.00","$ 1,972,213,226.00"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,A-1-0-2,A,1,0,2,,,,,Nación,10,CSF,SERVICIOS PERSONALES INDIRECTOS,$ 0.00,$ 0.00,$ 0.00,$ 0.00
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 2,005,747,697.61","$ 2,005,747,697.61","$ 2,005,747,697.61","$ 2,005,747,697.61"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,A-2-0-4,A,2,0,4,,,,,Propios,20,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 202,166.00","$ 202,166.00","$ 202,166.00","$ 202,166.00"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,A-2-0-4,A,2,0,4,,,,,Propios,21,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 8,802,183.00","$ 8,802,183.00","$ 8,802,183.00","$ 8,802,183.00"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,A-3-6-1-3,A,3,6,1,3,,,,Nación,10,CSF,FALLOS CORTE INTERAMERICANA DE DERECHOS HUMANOS,"$ 295,209,749.20","$ 295,209,749.20","$ 295,209,749.20","$ 295,209,749.20"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2901-0800-1,C,2901,0800,1,,,,,Nación,11,CSF,MEJORAMIENTO DE LA CAPACIDAD DE ANALISIS EN PRUEBAS DE ADN A NIVEL NACIONAL,"$ 123,973,028.00","$ 123,973,028.00","$ 123,973,028.00","$ 123,973,028.00"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2901-0800-1,C,2901,0800,1,,,,,Propios,20,CSF,MEJORAMIENTO DE LA CAPACIDAD DE ANALISIS EN PRUEBAS DE ADN A NIVEL NACIONAL,"$ 451,942,934.00","$ 451,942,934.00","$ 451,942,934.00","$ 451,942,934.00"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2901-0800-2,C,2901,0800,2,,,,,Nación,11,CSF,MEJORAMIENTO DEL SERVICIO DE CLINICA  ODONTOLOGIA PSICOLOGIA Y PSIQUIATRIA FORENSE EN EL INMLYCF A NIVEL NACIONAL,"$ 16,567,572.00","$ 16,567,572.00","$ 16,567,572.00","$ 16,567,572.00"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2901-0800-3,C,2901,0800,3,,,,,Propios,20,CSF,MEJORAMIENTO DE LOS PROCEDIMIENTOS DE PATOLOGÍA FORENSE Y FORTALECIMIENTO DE LA CAPACIDAD DE RESPUESTA EN LA ATENCIÓN DE CASOS DE MUERTES COLECTIVAS Y DESASTRES EN EL INMLYCF A NIVEL NACIONAL,"$ 1,795,656,803.84","$ 1,795,656,803.84","$ 1,795,656,803.84","$ 1,795,656,803.84"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2901-0800-4,C,2901,0800,4,,,,,Nación,11,CSF,MEJORAMIENTO CAPACIDAD DEL  INMLYCF PARA EL DESARROLLO DE LAS ACTIVIDADES EN EL MARCO DE LA LEY DE VICTIMAS  NACIONAL,"$ 236,399,118.22","$ 236,399,118.22","$ 236,399,118.22","$ 236,399,118.22"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2901-0800-6,C,2901,0800,6,,,,,Nación,11,CSF,FORTALECIMIENTO DE LA CAPACIDAD DE ATENCIÓN Y DE LA CALIDAD CIENTÍFICA DE LOS ENSAYOS REALIZADOS EN LOS LABORATORIOS FORENSES DEL INMLC NACIONAL,"$ 884,252,787.31","$ 884,252,787.31","$ 884,252,787.31","$ 884,252,787.31"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2901-0800-7,C,2901,0800,7,,,,,Nación,11,CSF,"FORTALECIMIENTO DE PROCEDIMIENTOS FORENSES PARA BÚSQUEDA, IDENTIFICACIÓN E INVESTIGACIÓN MEDICOLEGAL DE MUERTES -VIOLACIÓN DE DDHH Y DIH , , NACIONAL","$ 129,964,065.00","$ 129,964,065.00","$ 129,964,065.00","$ 129,964,065.00"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2901-0800-8,C,2901,0800,8,,,,,Nación,11,CSF,"FORTALECIMIENTO DEL CONOCIMIENTO CIENTÍFICO FORENSE A TRAVÉS DE LA  INVESTIGACIÓN CIENTÍFICA FORENSE Y LA CAPACITACIÓN EN EL INMLCF , NACIONAL","$ 2,000,000.00","$ 2,000,000.00","$ 2,000,000.00","$ 2,000,000.00"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2999-0800-1,C,2999,0800,1,,,,,Nación,11,CSF,MEJORAMIENTO Y RENOVACIÓN INTEGRAL DE LA SALA DE NECROPSIAS DE LA DIRECCIÓN REGIONAL BOGOTÁ DEL INMLCF,"$ 715,690,126.00","$ 715,690,126.00","$ 715,690,126.00","$ 715,690,126.00"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2999-0800-2,C,2999,0800,2,,,,,Nación,11,CSF,MEJORAMIENTO Y MANTENIMIENTO DE EDIFICIOS-SEDES MEDLEGAL  A NIVEL NACIONAL,"$ 318,407,292.54","$ 318,407,292.54","$ 318,407,292.54","$ 318,407,292.54"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2999-0800-3,C,2999,0800,3,,,,,Nación,11,CSF,SISTEMATIZACION GENERAL DEL INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES.,"$ 38,917,285.00","$ 38,917,285.00","$ 38,917,285.00","$ 38,917,285.00"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2999-0800-4,C,2999,0800,4,,,,,Nación,11,CSF,"MANTENIMIENTO DE EQUIPOS DE ALTA TECNOLOGIA,  ACTUALIZACION Y REPOSICION DE  EQUIPOS ELECTROMECANICOS DE LAS AREAS FORENSES A NIVEL NACIONAL","$ 164,146,022.65","$ 164,146,022.65","$ 164,146,022.65","$ 164,146,022.65"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2999-0800-5,C,2999,0800,5,,,,,Nación,11,CSF,"PREVENCION , TRATAMIENTO Y CONTROL DE LOS RESIDUOS GENERADOS EN LAS SEDES DEL INMLYCF A NIVEL NACIONAL","$ 266,315,913.35","$ 266,315,913.35","$ 266,315,913.35","$ 266,315,913.35"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2999-0800-6,C,2999,0800,6,,,,,Nación,11,CSF,IMPLEMENTACION Y DESARROLLO DE LA PLANEACIÓN ESTRATÉGICA EN EL INMLYCF A NIVEL NACIONAL,"$ 6,984,687.15","$ 6,984,687.15","$ 6,984,687.15","$ 6,984,687.15"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2999-0800-7,C,2999,0800,7,,,,,Nación,11,CSF,"ADQUISICIÓN CONSTRUCCIÓN, DOTACION Y FORTALECIMIENTO DEL PROGRAMA DE GESTION DOCUMENTAL  PARA EL ARCHIVO DEL INSTITUTO NACIONAL DEL MEDICIONA LEGAL Y CIENCIAS FORENSES. NACIONAL","$ 23,019,234.26","$ 23,019,234.26","$ 23,019,234.26","$ 23,019,234.26"
29-02-00,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,C-2999-0800-8,C,2999,0800,8,,,,,Nación,11,CSF,"REPOSICIÓN  AMPLIACIÓN, DOTACIÓN Y ADECUACIÓN DEL PARQUE AUTOMOTOR DEL INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES A NIVEL NACIONAL A NIVEL NACIONAL","$ 49,076,664.00","$ 49,076,664.00","$ 49,076,664.00","$ 49,076,664.00"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A-1-0-2,A,1,0,2,,,,,Nación,10,CSF,SERVICIOS PERSONALES INDIRECTOS,"$ 6,797,960.86","$ 6,797,960.86","$ 6,797,960.86","$ 6,797,960.86"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A-2-0-4,A,2,0,4,,,,,Nación,10,CSF,ADQUISICION DE BIENES Y SERVICIOS,"$ 119,527,934.50","$ 116,146,042.50","$ 116,146,042.50","$ 116,146,042.50"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A-3-1-1-34,A,3,1,1,34,,,,Nación,10,CSF,"FORTALECIMIENTO A LA CONSULTA PREVIA. CONVENIO 169 OIT, LEY 21 DE 1991, LEY 70 DE 1993","$ 599,476,400.00","$ 599,476,400.00","$ 599,476,400.00","$ 599,476,400.00"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A-3-1-1-34,A,3,1,1,34,,,,Nación,11,CSF,"FORTALECIMIENTO A LA CONSULTA PREVIA. CONVENIO 169 OIT, LEY 21 DE 1991, LEY 70 DE 1993","$ 1,500,000,000.00","$ 1,500,000,000.00","$ 1,500,000,000.00","$ 1,500,000,000.00"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,A-3-5-1-8,A,3,5,1,8,,,,Nación,10,CSF,CUOTAS PARTES PENSIONALES,"$ 2,307,739.00","$ 2,307,739.00","$ 2,307,739.00","$ 2,307,739.00"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C-3201-0900-1,C,3201,0900,1,,,,,Nación,11,CSF,DISEÑO Y FORTALECIMIENTO DE LOS INSTRUMENTOS E INCENTIVOS ECONÓMICOS Y PROMOCIÓN DE LA OFERTA Y LA DEMANDA DE NEGOCIOS VERDES A NIVEL NACIONAL,"$ 104,389,333.00","$ 104,389,333.00","$ 104,389,333.00","$ 104,389,333.00"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C-3201-0900-1,C,3201,0900,1,,,,,Nación,15,CSF,DISEÑO Y FORTALECIMIENTO DE LOS INSTRUMENTOS E INCENTIVOS ECONÓMICOS Y PROMOCIÓN DE LA OFERTA Y LA DEMANDA DE NEGOCIOS VERDES A NIVEL NACIONAL,"$ 52,107,311.00","$ 52,107,311.00","$ 52,107,311.00","$ 52,107,311.00"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C-3201-0900-2,C,3201,0900,2,,,,,Nación,11,CSF,"FORTALECIMIENTO DE LA GESTIÓN AMBIENTAL SECTORIAL Y URBANA, A NIVEL , NACIONAL","$ 53,202,835.00","$ 53,202,835.00","$ 53,202,835.00","$ 53,202,835.00"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C-3202-0900-2,C,3202,0900,2,,,,,Nación,11,CSF,"FORTALECIMIENTO DE LA GESTIÓN  INTEGRAL DE LOS  BOSQUES,  BIODIVERSIDAD Y SUS SERVICIOS ECOSISTÉMICOS A NIVEL NACIONAL","$ 801,780,778.00","$ 801,780,778.00","$ 801,780,778.00","$ 801,780,778.00"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C-3202-0900-2,C,3202,0900,2,,,,,Nación,15,CSF,"FORTALECIMIENTO DE LA GESTIÓN  INTEGRAL DE LOS  BOSQUES,  BIODIVERSIDAD Y SUS SERVICIOS ECOSISTÉMICOS A NIVEL NACIONAL","$ 238,537,500.00","$ 238,537,500.00","$ 238,537,500.00","$ 238,537,500.00"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C-3203-0900-1,C,3203,0900,1,,,,,Nación,11,CSF,POLITICA HIDRICA NACIONAL E INSTRUMENTACION,"$ 113,268,257.50","$ 113,268,257.50","$ 113,268,257.50","$ 113,268,257.50"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C-3204-0900-4,C,3204,0900,4,,,,,Nación,11,CSF,"FORTALECIMIENTO Y CONSOLIDACIÓN DEL SISTEMA DE INFORMACIÓN AMBIENTAL SIAC ,NACIONAL","$ 7,500,000.00","$ 7,500,000.00","$ 7,500,000.00","$ 7,500,000.00"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C-3205-0900-1,C,3205,0900,1,,,,,Nación,11,CSF,FORTALECIMIENTO DE LA CAPACIDAD DE GESTION DEL MADS PARA EL ORDENAMIENTO AMBIENTAL DEL TERRITORIO Y LA COORDINACION DEL SINA A NIVEL NACIONAL,"$ 89,007,215.00","$ 88,803,000.00","$ 88,803,000.00","$ 88,803,000.00"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C-3206-0900-1,C,3206,0900,1,,,,,Nación,11,CSF,DISEÑO E IMPLEMENTACIÓN DE LA POLÍTICA NACIONAL DE CAMBIO CLIMÁTICO EN COLOMBIA,"$ 104,821,360.00","$ 104,821,360.00","$ 104,821,360.00","$ 104,821,360.00"
32-01-01,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE - GESTION GENERAL,C-3207-0900-1,C,3207,0900,1,,,,,Nación,11,CSF,FORTALECIMIENTO DE  LA GESTIÓN AMBIENTAL DEL ESTADO COLOMBIANO SOBRE LAS ZONAS MARINAS Y COSTERAS Y RECURSOS ACUÁTICOS. NACIONAL,"$ 18,000,000.00","$ 18,000,000.00","$ 18,000,000.00","$ 18,000,000.00"
