Tabla 1
Año Fiscal:;2017;;;;;;;;;;;;;;;;
Vigencia:;Cuentas x Pagar;;;;;;;;;;;;;;;;
Periodo:;Enero-Diciembre;;;;;;;;;;;;;;;;
UEJ;NOMBRE UEJ;RUBRO;TIPO;CTA;"SUB
CTA";OBJ;ORD;"SOR
ORD";ITEM;"SUB
ITEM";FUENTE;REC;SIT;DESCRIPCION;OBLIGACION;ORDEN PAGO;PAGOS
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-601-212;C;111;601;212;;;;;Nación;11;CSF;CONSTRUCCION CORREDOR VIAL PARA LA EQUIDAD, SECTOR BUGA - BUENAVENTURA. VALLE DEL CAUCA;$ 19.151.453.826,60;$ 19.151.453.826,60;$ 19.151.453.826,60
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-603-1;C;111;603;1;;;;;Nación;11;CSF;CONSTRUCCION Y REHABILITACION DE PUENTES DE LA RED TERCIARIA NACIONAL;$ 57.868.650,00;$ 57.868.650,00;$ 57.868.650,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-603-1;C;111;603;1;;;;;Nación;13;CSF;CONSTRUCCION Y REHABILITACION DE PUENTES DE LA RED TERCIARIA NACIONAL;$ 1.101.545.193,40;$ 1.101.545.193,40;$ 1.101.545.193,40
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-606-126;C;111;606;126;;;;;Nación;11;CSF;ADECUACION MEJORAMIENTO Y MANTENIMIENTO DE LA RED FLUVIAL NACIONAL;$ 393.833.527,00;$ 393.833.527,00;$ 393.833.527,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-606-126;C;111;606;126;;;;;Nación;13;CSF;ADECUACION MEJORAMIENTO Y MANTENIMIENTO DE LA RED FLUVIAL NACIONAL;$ 837.875.681,60;$ 837.875.681,60;$ 837.875.681,60
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-606-126;C;111;606;126;;;;;Propios;21;CSF;ADECUACION MEJORAMIENTO Y MANTENIMIENTO DE LA RED FLUVIAL NACIONAL;$ 948.356.337,00;$ 948.356.337,00;$ 948.356.337,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-606-201;C;111;606;201;;;;;Propios;21;CSF;CONSTRUCCION TRANSBORDADORES OBRAS COMPLEMENTARIAS A NIVEL NACIONAL;$ 119.060.533,00;$ 119.060.533,00;$ 119.060.533,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-1;C;113;600;1;;;;;Nación;10;CSF;CONSERVACION DE VIAS A TRAVES DE MICROEMPRESAS Y ADMINISTRADORES VIALES.;$ 3.766.409.717,32;$ 3.766.409.717,32;$ 3.766.409.717,32
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-1;C;113;600;1;;;;;Nación;11;CSF;CONSERVACION DE VIAS A TRAVES DE MICROEMPRESAS Y ADMINISTRADORES VIALES.;$ 3.578.767.963,00;$ 3.578.767.963,00;$ 3.578.767.963,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-1;C;113;600;1;;;;;Nación;13;CSF;CONSERVACION DE VIAS A TRAVES DE MICROEMPRESAS Y ADMINISTRADORES VIALES.;$ 4.598.340.221,47;$ 4.598.340.221,47;$ 4.598.340.221,47
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-1;C;113;600;1;;;;;Propios;20;CSF;CONSERVACION DE VIAS A TRAVES DE MICROEMPRESAS Y ADMINISTRADORES VIALES.;$ 2.242.327.829,67;$ 2.242.327.829,67;$ 2.242.327.829,67
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-1;C;113;600;1;;;;;Propios;21;CSF;CONSERVACION DE VIAS A TRAVES DE MICROEMPRESAS Y ADMINISTRADORES VIALES.;$ 6.270.191.177,87;$ 6.270.191.177,87;$ 6.270.191.177,87
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-28;C;113;600;28;;;;;Nación;11;CSF;CONSERVACION MANTENIMIENTO PERIODICO Y RUTINARIO DE LA RED VIAL NACIONAL POR CONTRATO.;$ 2.540.238.440,60;$ 2.540.238.440,60;$ 2.540.238.440,60
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-28;C;113;600;28;;;;;Propios;21;CSF;CONSERVACION MANTENIMIENTO PERIODICO Y RUTINARIO DE LA RED VIAL NACIONAL POR CONTRATO.;$ 3.799.779,00;$ 3.799.779,00;$ 3.799.779,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-34;C;113;600;34;;;;;Nación;13;CSF;REHABILITACION Y CONSERVACION DE PUENTES.;$ 4.617.022.934,09;$ 4.617.022.934,09;$ 4.617.022.934,09
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-34;C;113;600;34;;;;;Propios;20;CSF;REHABILITACION Y CONSERVACION DE PUENTES.;$ 73.487.765,92;$ 73.487.765,92;$ 73.487.765,92
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-101;C;113;600;101;;;;;Nación;11;CSF;MEJORAMIENTO MANTENIMIENTO Y REHABILITACION DE LA RED VIAL DEPARTAMENTAL, MUNICIPAL Y VIAS PARA LA COMPETITIVIDAD;$ 9.418.302.139,00;$ 9.418.302.139,00;$ 9.418.302.139,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-601;C;113;600;601;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO DE CORREDORES ARTERIALES COMPLEMENTARIOS DE COMPETITIVIDAD. NACIONAL;$ 51.675.127.387,50;$ 51.675.127.387,50;$ 51.675.127.387,50
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-611;C;113;600;611;;;;;Nación;11;CSF;MANTENIMIENTO MEJORAMIENTO Y CONSERVACIÓN DE VIAS, CAMINOS DE PROSPERIDAD. NACIONAL;$ 453.763.331,51;$ 453.763.331,51;$ 453.763.331,51
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-611;C;113;600;611;;;;;Nación;13;CSF;MANTENIMIENTO MEJORAMIENTO Y CONSERVACIÓN DE VIAS, CAMINOS DE PROSPERIDAD. NACIONAL;$ 389.462.345,00;$ 389.462.345,00;$ 389.462.345,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-618;C;113;600;618;;;;;Nación;10;CSF;MEJORAMIENTO Y MANTENIMIENTO DE VIAS PARA LA CONECTIVIDAD REGIONAL.  NACION;$ 1.388.151.092,87;$ 1.388.151.092,87;$ 1.388.151.092,87
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-618;C;113;600;618;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO DE VIAS PARA LA CONECTIVIDAD REGIONAL.  NACION;$ 64.151.809.342,34;$ 64.151.809.342,34;$ 64.151.809.342,34
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-621;C;113;600;621;;;;;Nación;11;CSF;MANTENIMIENTO MEJORAMIENTO Y CONSERVACION DE VIAS, CAMINOS DE PROSPERIDAD. NACIONAL - PREVIO CONCEPTO DNP - PAGOS PASIVOS EXIGIBLES VIGENCIA EXPIRADA;$ 3.117.756,00;$ 3.117.756,00;$ 3.117.756,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-626;C;113;600;626;;;;;Nación;11;CSF;MEJORAMIENTO ,  MANTENIMIENTO, REHABILITACIÓN Y CONSTRUCCIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DE LA REGIÓN DEL GRAN DARIÉN. ANTIOQUIA, CÓRDOBA Y CHOCÓ;$ 1.250.657,00;$ 1.250.657,00;$ 1.250.657,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-627;C;113;600;627;;;;;Nación;11;CSF;ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE BOYACÁ.;$ 2.129.225.218,00;$ 2.129.225.218,00;$ 2.129.225.218,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-627;C;113;600;627;;;;;Nación;16;CSF;ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE BOYACÁ.;$ 344.817.981,00;$ 344.817.981,00;$ 344.817.981,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-628;C;113;600;628;;;;;Nación;11;CSF;ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE NARIÑO.;$ 4.468.527.790,80;$ 4.468.527.790,80;$ 4.468.527.790,80
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-630;C;113;600;630;;;;;Nación;11;CSF;ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE TOLIMA.;$ 414.041.816,00;$ 414.041.816,00;$ 414.041.816,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-632;C;113;600;632;;;;;Nación;11;CSF;ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE SANTANDER.;$ 881.466.592,00;$ 881.466.592,00;$ 881.466.592,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-69;C;113;601;69;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA PUENTE SAN MIGUEL-ESPINAL DE LA TRONCAL DEL MAGDALENA. PUTUMAYO-CAUCA-HUILA-TOLIMA.;$ 7.153.660.759,00;$ 7.153.660.759,00;$ 7.153.660.759,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-69;C;113;601;69;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA PUENTE SAN MIGUEL-ESPINAL DE LA TRONCAL DEL MAGDALENA. PUTUMAYO-CAUCA-HUILA-TOLIMA.;$ 578.734.009,00;$ 578.734.009,00;$ 578.734.009,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-71;C;113;601;71;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA SANTAFE DE BOGOTA-CHIQUINQUIRA- BUCARAMANGA-SAN ALBERTO DE LA TRONCAL CENTRAL. CUNDINAMARCA-BOYACA- SANTANDER-NORTE DE SANTANDER.;$ 2.227.789.890,00;$ 2.227.789.890,00;$ 2.227.789.890,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-72;C;113;601;72;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA CLUB CAMPESTRE-LA FELISA. TRONCAL DE EJE CAFETERO. QUINDIO-RISARALDA-CALDAS.;$ 2.099.675.845,00;$ 2.099.675.845,00;$ 2.099.675.845,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-81;C;113;601;81;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA BUENAVENTURA-VILLAVICENCIO DE LA TRANSVERSAL BUENAVENTURA-VILLAVICENCIO. VALLE-QUINDIO-TOLIMA-CUNDINAMARCA-META.;$ 903.771.830,75;$ 903.771.830,75;$ 903.771.830,75
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-99;C;113;601;99;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA PUERTO BOYACA-CHIQUINQUIRA-VILLA DE LEYVA-TUNJA-RAMIRIQUI-MIRAFLORES-MONTERREY. BOYACA-CASANARE.;$ 3.413.783.515,00;$ 3.413.783.515,00;$ 3.413.783.515,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-99;C;113;601;99;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA PUERTO BOYACA-CHIQUINQUIRA-VILLA DE LEYVA-TUNJA-RAMIRIQUI-MIRAFLORES-MONTERREY. BOYACA-CASANARE.;$ 37.476.945,00;$ 37.476.945,00;$ 37.476.945,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-133;C;113;601;133;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA LOS CUROS-MALAGA.  SANTANDER;$ 1.475.446.397,00;$ 1.475.446.397,00;$ 1.475.446.397,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-139;C;113;601;139;;;;;Nación;13;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA NEIVA-PLATANILLAL-BALSILLAS-SAN VICENTE. HUILA-CAQUETA.;$ 1.000.000,00;$ 1.000.000,00;$ 1.000.000,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-139;C;113;601;139;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA NEIVA-PLATANILLAL-BALSILLAS-SAN VICENTE. HUILA-CAQUETA.;$ 578.378.681,60;$ 578.378.681,60;$ 578.378.681,60
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-140;C;113;601;140;;;;;Nación;10;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA ALTAMIRA-FLORENCIA. HUILA-CAQUETA.;$ 104.343.854,00;$ 104.343.854,00;$ 104.343.854,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-140;C;113;601;140;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA ALTAMIRA-FLORENCIA. HUILA-CAQUETA.;$ 9.866.986,00;$ 9.866.986,00;$ 9.866.986,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-145;C;113;601;145;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO TRIBUGA-MEDELLIN-PUERTO BERRIO-CRUCE RUTA 45-BARRANCABERMEJA-BUCARAMANGA-PAMPLONA-ARAUCA. CHOCO-ANTIOQUIA-SANTANDER-NORTE DE SANTANDER Y ARAUCA.;$ 6.924.856.465,97;$ 6.924.856.465,97;$ 6.924.856.465,97
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-145;C;113;601;145;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO TRIBUGA-MEDELLIN-PUERTO BERRIO-CRUCE RUTA 45-BARRANCABERMEJA-BUCARAMANGA-PAMPLONA-ARAUCA. CHOCO-ANTIOQUIA-SANTANDER-NORTE DE SANTANDER Y ARAUCA.;$ 52.867.439,00;$ 52.867.439,00;$ 52.867.439,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-145;C;113;601;145;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO TRIBUGA-MEDELLIN-PUERTO BERRIO-CRUCE RUTA 45-BARRANCABERMEJA-BUCARAMANGA-PAMPLONA-ARAUCA. CHOCO-ANTIOQUIA-SANTANDER-NORTE DE SANTANDER Y ARAUCA.;$ 815.358.501,00;$ 815.358.501,00;$ 815.358.501,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-146;C;113;601;146;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTANIMIENTO CARRETERA BOGOTA-TUNJA-DUITAMA-SOATA-MALAGA- PAMPLONA-CUCUTA-PUERTO SANTANDER. DE LA TRONCAL CENTRAL DEL NORTE. CUNDINAMARCA-BOYACA-SANTANDER-NORTE DE SANTANDER.;$ 4.220.182.010,00;$ 4.220.182.010,00;$ 4.220.182.010,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-146;C;113;601;146;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTANIMIENTO CARRETERA BOGOTA-TUNJA-DUITAMA-SOATA-MALAGA- PAMPLONA-CUCUTA-PUERTO SANTANDER. DE LA TRONCAL CENTRAL DEL NORTE. CUNDINAMARCA-BOYACA-SANTANDER-NORTE DE SANTANDER.;$ 1.605.994.927,80;$ 1.605.994.927,80;$ 1.605.994.927,80
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-147;C;113;601;147;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA VILLAGARZON-LA MINA-SAN JUANDE ARAMA-VILLAVICENCIO-TAME-SARAVENA-PUENTE INTERNACIONAL RIO ARAUCA. TRONCAL VILLAGARZON-SARAVENA. PUTUMAYO-CAQUETA-META-CASANARE.;$ 8.167.023.854,00;$ 8.167.023.854,00;$ 8.167.023.854,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-147;C;113;601;147;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA VILLAGARZON-LA MINA-SAN JUANDE ARAMA-VILLAVICENCIO-TAME-SARAVENA-PUENTE INTERNACIONAL RIO ARAUCA. TRONCAL VILLAGARZON-SARAVENA. PUTUMAYO-CAQUETA-META-CASANARE.;$ 82.417.074,00;$ 82.417.074,00;$ 82.417.074,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-147;C;113;601;147;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA VILLAGARZON-LA MINA-SAN JUANDE ARAMA-VILLAVICENCIO-TAME-SARAVENA-PUENTE INTERNACIONAL RIO ARAUCA. TRONCAL VILLAGARZON-SARAVENA. PUTUMAYO-CAQUETA-META-CASANARE.;$ 691.768.391,25;$ 691.768.391,25;$ 691.768.391,25
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-151;C;113;601;151;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA TRANSVERSAL DEL CARARE. PUERTO ARAUJO- CIMITARRA-LANDAZURI-VELEZ-BARBOSA-TUNJA. SANTANDER-BOYACA.;$ 636.663.451,00;$ 636.663.451,00;$ 636.663.451,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-165;C;113;601;165;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA PATICO-PALETARA-ISNOS-PITALITO-SAN AGUSTIN. HUILA-CAUCA.;$ 9.185.534,00;$ 9.185.534,00;$ 9.185.534,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-166;C;113;601;166;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA DUITAMA-SOGAMOSO-AGUAZUL. ACCESOS A YOPAL. BOYACA-CASANARE.;$ 5.923.774.211,00;$ 5.923.774.211,00;$ 5.923.774.211,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-177;C;113;601;177;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO VIAS ALTERNAS A LA TRONCAL DE OCCIDENTE. NARIÑO-ANTIOQUIA-CAUCA-VALLE DEL CAUCA-RISARALDA.;$ 12.334.071.595,06;$ 12.334.071.595,06;$ 12.334.071.595,06
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-177;C;113;601;177;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO VIAS ALTERNAS A LA TRONCAL DE OCCIDENTE. NARIÑO-ANTIOQUIA-CAUCA-VALLE DEL CAUCA-RISARALDA.;$ 995.641.483,76;$ 995.641.483,76;$ 995.641.483,76
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-177;C;113;601;177;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO VIAS ALTERNAS A LA TRONCAL DE OCCIDENTE. NARIÑO-ANTIOQUIA-CAUCA-VALLE DEL CAUCA-RISARALDA.;$ 996.832.159,00;$ 996.832.159,00;$ 996.832.159,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-184;C;113;601;184;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA PUERTO REY-MONTERIA-CERETE-LA YE-EL VIAJANO-GUAYEPO-MAJAGUAL. DE LA TRANSVERSAL PUERTO REY-MONTERIA-TIBU. CORDOBA-SUCRE;$ 2.161.364.420,66;$ 2.161.364.420,66;$ 2.161.364.420,66
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-186;C;113;601;186;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA LAS ANIMAS-SANTA CECILIA-PUEBLO RICO-FRESNO-BOGOTA. TRANSVERSAL LAS ANIMAS-BOGOTA. CHOCO-RISARALDA-CALDAS -TOLIMA-CUNDINAMARCA.;$ 3.014.667.850,00;$ 3.014.667.850,00;$ 3.014.667.850,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-186;C;113;601;186;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA LAS ANIMAS-SANTA CECILIA-PUEBLO RICO-FRESNO-BOGOTA. TRANSVERSAL LAS ANIMAS-BOGOTA. CHOCO-RISARALDA-CALDAS -TOLIMA-CUNDINAMARCA.;$ 5.838.393.177,00;$ 5.838.393.177,00;$ 5.838.393.177,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-186;C;113;601;186;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA LAS ANIMAS-SANTA CECILIA-PUEBLO RICO-FRESNO-BOGOTA. TRANSVERSAL LAS ANIMAS-BOGOTA. CHOCO-RISARALDA-CALDAS -TOLIMA-CUNDINAMARCA.;$ 495.788.896,00;$ 495.788.896,00;$ 495.788.896,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-186;C;113;601;186;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA LAS ANIMAS-SANTA CECILIA-PUEBLO RICO-FRESNO-BOGOTA. TRANSVERSAL LAS ANIMAS-BOGOTA. CHOCO-RISARALDA-CALDAS -TOLIMA-CUNDINAMARCA.;$ 533.279.859,20;$ 533.279.859,20;$ 533.279.859,20
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-188;C;113;601;188;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA POPAYAN-INZA-LA PLATA-LABERINTO. CAUCA-HUILA.;$ 2.999.288.714,94;$ 2.999.288.714,94;$ 2.999.288.714,94
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-188;C;113;601;188;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA POPAYAN-INZA-LA PLATA-LABERINTO. CAUCA-HUILA.;$ 1.037.407.817,64;$ 1.037.407.817,64;$ 1.037.407.817,64
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-188;C;113;601;188;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA POPAYAN-INZA-LA PLATA-LABERINTO. CAUCA-HUILA.;$ 1.069.695.393,80;$ 1.069.695.393,80;$ 1.069.695.393,80
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-192;C;113;601;192;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO CIRCUNVALARES DE SAN ANDRES Y PROVIDENCIA. SAN ANDRES.;$ 11.800.008.770,45;$ 11.800.008.770,45;$ 11.800.008.770,45
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-247;C;113;601;247;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO TRANSVERSAL SAN GIL-MOGOTES-LA ROSITA.SANTANDER - BOYACA;$ 70.851.386,02;$ 70.851.386,02;$ 70.851.386,02
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-248;C;113;601;248;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA GRANADA-SAN JOSE DEL GUAVIARE DE LA TRANSVERSAL BUGA-PUERTO INIRIDA. META-GUAVIARE.;$ 665.636.936,88;$ 665.636.936,88;$ 665.636.936,88
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-248;C;113;601;248;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA GRANADA-SAN JOSE DEL GUAVIARE DE LA TRANSVERSAL BUGA-PUERTO INIRIDA. META-GUAVIARE.;$ 615.550.141,00;$ 615.550.141,00;$ 615.550.141,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-309;C;113;601;309;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA TAME - COROCORO - ARAUCA. ARAUCA;$ 7.071.932.541,00;$ 7.071.932.541,00;$ 7.071.932.541,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-315;C;113;601;315;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA RUMICHACA - PALMIRA - CERRITO - MEDELLIN- SINCELEJO - BARRANQUILLA. TRONCAL DE OCCIDENTE. NARIÑO -CAUCA -VALLE -RISARALDA -CALDAS-ANTIOQUIA -CORDOBA -SUCRE -BOLIVAR -ATLANTICO;$ 2.684.278.458,83;$ 2.684.278.458,83;$ 2.684.278.458,83
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-318;C;113;601;318;;;;;Nación;10;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA PLATO - SALAMINA  - PALERMO.PARALELA RIO MAGDALENA. MAGDALENA;$ 113.950.979.930,00;$ 113.950.979.930,00;$ 113.950.979.930,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-335;C;113;601;335;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA CARTAGO-ALCALA-MONTENEGRO-ARMENIA, DEPARTAMENTOS DEL VALLE DEL CAUCA Y QUINDIO;$ 3.447.619.316,00;$ 3.447.619.316,00;$ 3.447.619.316,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-335;C;113;601;335;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA CARTAGO-ALCALA-MONTENEGRO-ARMENIA, DEPARTAMENTOS DEL VALLE DEL CAUCA Y QUINDIO;$ 69.540.423,00;$ 69.540.423,00;$ 69.540.423,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-603-103;C;113;603;103;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA RED TERCIARIA NACIONAL;$ 366.859.794,20;$ 366.859.794,20;$ 366.859.794,20
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-603-103;C;113;603;103;;;;;Nación;13;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA RED TERCIARIA NACIONAL;$ 865.726.720,00;$ 865.726.720,00;$ 865.726.720,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-606-52;C;113;606;52;;;;;Propios;21;CSF;CONSTRUCCION   MEJORAMIENTO, REHABILITACION Y DOTACION DE MUELLES DE INTERES NACIONAL;$ 490.316.529,00;$ 490.316.529,00;$ 490.316.529,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-606-102;C;113;606;102;;;;;Propios;21;CSF;CONSTRUCCION MEJORAMIENTO, REHABILITACION Y DOTACION DE MUELLES DE INTERES REGIONAL.;$ 601.598.905,30;$ 601.598.905,30;$ 601.598.905,30
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-606-106;C;113;606;106;;;;;Propios;21;CSF;MANTENIMIENTO ADMINISTRACION ORGANIZACIÓN Y OPERACIÓN DE LA INFRAESTRUCTURA PORTUARIA A CARGO DEL INSTITUTO NACIONAL DE VIAS;$ 308.009.673,00;$ 308.009.673,00;$ 308.009.673,00
