UEJ;NOMBRE UEJ;RUBRO;TIPO;CTA;"SUB
CTA";OBJ;ORD;"SOR
ORD";ITEM;"SUB
ITEM";FUENTE;REC;SIT;DESCRIPCION;COMPROMISO;OBLIGACION;ORDEN PAGO;PAGOS
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-82;C;113;601;82;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA TUMACO-MOCOA DE LA TRANSVERSAL TUMACO MOCOA. NARIÑ0-PUTUMAYO.;$ 12.394.066.939,00;$ 12.394.066.939,00;$ 12.394.066.939,00;$ 12.394.066.939,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-98;C;113;601;98;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA CUCUTA-SARDINATA-OCAÑA-AGUACLARA Y  ACCESOS. NORTE DE SANTANDER-CESAR.;$ 39.865.716,15;$ 0,00;$ 0,00;$ 0,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-99;C;113;601;99;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA PUERTO BOYACA-CHIQUINQUIRA-VILLA DE LEYVA-TUNJA-RAMIRIQUI-MIRAFLORES-MONTERREY. BOYACA-CASANARE.;$ 1.428.182.858,09;$ 1.428.182.858,09;$ 1.428.182.858,09;$ 1.428.182.858,09
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-99;C;113;601;99;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA PUERTO BOYACA-CHIQUINQUIRA-VILLA DE LEYVA-TUNJA-RAMIRIQUI-MIRAFLORES-MONTERREY. BOYACA-CASANARE.;$ 704.232.662,00;$ 701.351.325,00;$ 701.351.325,00;$ 701.351.325,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-133;C;113;601;133;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA LOS CUROS-MALAGA.  SANTANDER;$ 0,00;$ 0,00;$ 0,00;$ 0,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-133;C;113;601;133;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA LOS CUROS-MALAGA.  SANTANDER;$ 1.780.931.209,20;$ 1.737.766.989,20;$ 1.737.766.989,20;$ 1.737.766.989,20
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-139;C;113;601;139;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA NEIVA-PLATANILLAL-BALSILLAS-SAN VICENTE. HUILA-CAQUETA.;$ 0,00;$ 0,00;$ 0,00;$ 0,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-140;C;113;601;140;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA ALTAMIRA-FLORENCIA. HUILA-CAQUETA.;$ 1.256.876.565,00;$ 1.256.876.565,00;$ 1.256.876.565,00;$ 1.256.876.565,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-140;C;113;601;140;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA ALTAMIRA-FLORENCIA. HUILA-CAQUETA.;$ 755.761.422,42;$ 755.761.422,42;$ 755.761.422,42;$ 755.761.422,42
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-145;C;113;601;145;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO TRIBUGA-MEDELLIN-PUERTO BERRIO-CRUCE RUTA 45-BARRANCABERMEJA-BUCARAMANGA-PAMPLONA-ARAUCA. CHOCO-ANTIOQUIA-SANTANDER-NORTE DE SANTANDER Y ARAUCA.;$ 0,00;$ 0,00;$ 0,00;$ 0,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-146;C;113;601;146;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTANIMIENTO CARRETERA BOGOTA-TUNJA-DUITAMA-SOATA-MALAGA- PAMPLONA-CUCUTA-PUERTO SANTANDER. DE LA TRONCAL CENTRAL DEL NORTE. CUNDINAMARCA-BOYACA-SANTANDER-NORTE DE SANTANDER.;$ 75.576.827,52;$ 75.576.827,50;$ 75.576.827,50;$ 75.576.827,50
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-147;C;113;601;147;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA VILLAGARZON-LA MINA-SAN JUANDE ARAMA-VILLAVICENCIO-TAME-SARAVENA-PUENTE INTERNACIONAL RIO ARAUCA. TRONCAL VILLAGARZON-SARAVENA. PUTUMAYO-CAQUETA-META-CASANARE.;$ 49.267.654,00;$ 49.267.654,00;$ 49.267.654,00;$ 49.267.654,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-165;C;113;601;165;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA PATICO-PALETARA-ISNOS-PITALITO-SAN AGUSTIN. HUILA-CAUCA.;$ 4.905.192,00;$ 0,00;$ 0,00;$ 0,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-181;C;113;601;181;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA SAN ROQUE-SAN JUAN DEL CESAR. CESAR-GUAJIRA.;$ 0,00;$ 0,00;$ 0,00;$ 0,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-186;C;113;601;186;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA LAS ANIMAS-SANTA CECILIA-PUEBLO RICO-FRESNO-BOGOTA. TRANSVERSAL LAS ANIMAS-BOGOTA. CHOCO-RISARALDA-CALDAS -TOLIMA-CUNDINAMARCA.;$ 2.353.498.589,20;$ 2.353.498.589,20;$ 2.353.498.589,20;$ 2.353.498.589,20
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-186;C;113;601;186;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA LAS ANIMAS-SANTA CECILIA-PUEBLO RICO-FRESNO-BOGOTA. TRANSVERSAL LAS ANIMAS-BOGOTA. CHOCO-RISARALDA-CALDAS -TOLIMA-CUNDINAMARCA.;$ 38.189.398,93;$ 38.189.398,93;$ 38.189.398,93;$ 38.189.398,93
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-247;C;113;601;247;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO TRANSVERSAL SAN GIL-MOGOTES-LA ROSITA.SANTANDER - BOYACA;$ 0,00;$ 0,00;$ 0,00;$ 0,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-247;C;113;601;247;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO TRANSVERSAL SAN GIL-MOGOTES-LA ROSITA.SANTANDER - BOYACA;$ 0,00;$ 0,00;$ 0,00;$ 0,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-306;C;113;601;306;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA CHAPARRAL ORTEGA GUAMO DE LAALTERNA BUGA PUERTO INIRIDA. TOLIMA.;$ 52.163.752,92;$ 0,00;$ 0,00;$ 0,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-315;C;113;601;315;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA RUMICHACA - PALMIRA - CERRITO - MEDELLIN- SINCELEJO - BARRANQUILLA. TRONCAL DE OCCIDENTE. NARIÑO -CAUCA -VALLE -RISARALDA -CALDAS-ANTIOQUIA -CORDOBA -SUCRE -BOLIVAR -ATLANTICO;$ 6.742.487.281,50;$ 6.742.487.281,50;$ 6.742.487.281,50;$ 6.742.487.281,50
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-315;C;113;601;315;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA RUMICHACA - PALMIRA - CERRITO - MEDELLIN- SINCELEJO - BARRANQUILLA. TRONCAL DE OCCIDENTE. NARIÑO -CAUCA -VALLE -RISARALDA -CALDAS-ANTIOQUIA -CORDOBA -SUCRE -BOLIVAR -ATLANTICO;$ 368.438.382,48;$ 342.684.025,74;$ 342.684.025,74;$ 342.684.025,74
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-315;C;113;601;315;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA RUMICHACA - PALMIRA - CERRITO - MEDELLIN- SINCELEJO - BARRANQUILLA. TRONCAL DE OCCIDENTE. NARIÑO -CAUCA -VALLE -RISARALDA -CALDAS-ANTIOQUIA -CORDOBA -SUCRE -BOLIVAR -ATLANTICO;$ 4.151.301.276,75;$ 4.151.301.276,75;$ 4.151.301.276,75;$ 4.151.301.276,75
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-318;C;113;601;318;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA PLATO - SALAMINA  - PALERMO.PARALELA RIO MAGDALENA. MAGDALENA;$ 4.734.996.000,00;$ 3.125.957.007,00;$ 3.125.957.007,00;$ 3.125.957.007,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-328;C;113;601;328;;;;;Propios;21;CSF;MEJORAMIENTO MANTENIMIENTO, CONSTRUCCION Y REHABILITACION POR EMERGENCIAS EN LA RED VIAL NACIONAL;$ 587.567.970,00;$ 587.471.532,00;$ 587.471.532,00;$ 587.471.532,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-333;C;113;601;333;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA VIA BELEN SOCHA SACAMA LA CABUYA BOYACA CASANARE;$ 906.357.165,20;$ 869.065.760,20;$ 869.065.760,20;$ 869.065.760,20
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-333;C;113;601;333;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA VIA BELEN SOCHA SACAMA LA CABUYA BOYACA CASANARE;$ 320.564.428,00;$ 320.564.428,00;$ 320.564.428,00;$ 320.564.428,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-339;C;113;601;339;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA TUQUERRES - SAMANIEGO EN EL DEPARTAMENTO DE  NARIÑO;$ 12.904.973.312,00;$ 12.904.900.834,00;$ 12.904.900.834,00;$ 12.904.900.834,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-339;C;113;601;339;;;;;Propios;21;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA TUQUERRES - SAMANIEGO EN EL DEPARTAMENTO DE  NARIÑO;$ 750.748.918,00;$ 750.494.298,60;$ 750.494.298,60;$ 750.494.298,60
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-366;C;113;601;366;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO AUTOPISTAS PARA LA PROSPERIDAD. ANTIOQUIA;$ 50.106.740,00;$ 0,00;$ 0,00;$ 0,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-603-103;C;113;603;103;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA RED TERCIARIA NACIONAL;$ 1.201.715.887,50;$ 1.190.894.103,50;$ 1.190.894.103,50;$ 1.190.894.103,50
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-605-1;C;113;605;1;;;;;Nación;11;CSF;MANTENIMIENTO DE VIAS FERREAS A NIVEL  NACIONAL.;$ 852.108.422,50;$ 850.566.742,79;$ 850.566.742,79;$ 850.566.742,79
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-606-52;C;113;606;52;;;;;Nación;11;CSF;CONSTRUCCION   MEJORAMIENTO, REHABILITACION Y DOTACION DE MUELLES DE INTERES NACIONAL;$ 1.853.705.687,70;$ 1.853.698.403,00;$ 1.853.698.403,00;$ 1.853.698.403,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-606-52;C;113;606;52;;;;;Propios;20;CSF;CONSTRUCCION   MEJORAMIENTO, REHABILITACION Y DOTACION DE MUELLES DE INTERES NACIONAL;$ 1.137.076.971,00;$ 1.137.076.971,00;$ 1.137.076.971,00;$ 1.137.076.971,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-606-102;C;113;606;102;;;;;Nación;11;CSF;CONSTRUCCION MEJORAMIENTO, REHABILITACION Y DOTACION DE MUELLES DE INTERES REGIONAL.;$ 48.381.985,00;$ 48.381.985,00;$ 48.381.985,00;$ 48.381.985,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-606-102;C;113;606;102;;;;;Propios;20;CSF;CONSTRUCCION MEJORAMIENTO, REHABILITACION Y DOTACION DE MUELLES DE INTERES REGIONAL.;$ 3.274.089,00;$ 3.274.089,00;$ 3.274.089,00;$ 3.274.089,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-606-104;C;113;606;104;;;;;Nación;11;CSF;ADECUACION Y CANALIZACION DE LOS ESTEROS EN EL LITORAL PACIFICO  NACIONAL;$ 81.991.353,00;$ 0,00;$ 0,00;$ 0,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-606-106;C;113;606;106;;;;;Propios;21;CSF;MANTENIMIENTO ADMINISTRACION ORGANIZACIÓN Y OPERACIÓN DE LA INFRAESTRUCTURA PORTUARIA A CARGO DEL INSTITUTO NACIONAL DE VIAS;$ 0,00;$ 0,00;$ 0,00;$ 0,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-607-5;C;113;607;5;;;;;Propios;20;CSF;REHABILITACION , MANTENIMIENTO Y CONTRUCCION DE ESTRUCTURAS PARA LA AMPLIACION DE LA CAPACIDAD DE LOS CANALES DE ACCESO A LOS PUERTOS MARITIMOS DE LA NACION.;$ 5.795.459.767,50;$ 1.805.358.536,50;$ 1.805.358.536,50;$ 1.805.358.536,50
24-02-00;INSTITUTO NACIONAL DE VIAS;C-122-600-3;C;122;600;3;;;;;Nación;11;CSF;ADQUISICION INSTALACION, IMPLANTACION Y MATENIMIENTO DE EQUIPOS Y PROGRAMAS PARA EL DESARROLLO DE SISTEMAS.;$ 393.097.171,84;$ 393.097.171,84;$ 393.097.171,84;$ 393.097.171,84
24-02-00;INSTITUTO NACIONAL DE VIAS;C-123-600-1;C;123;600;1;;;;;Propios;21;CSF;MEJORAMIENTO , MANTENIMIENTO Y ADECUACIÓN DE EDIFICIOS SEDES DEL INVIAS. NACIONAL;$ 126.184.630,00;$ 126.184.630,00;$ 126.184.630,00;$ 126.184.630,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-213-600-2;C;213;600;2;;;;;Nación;11;CSF;ADQUISICION MANTENIMIENTO Y OPERACION DE VEHICULOS Y AERONAVES;$ 0,00;$ 0,00;$ 0,00;$ 0,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-213-600-2;C;213;600;2;;;;;Propios;20;CSF;ADQUISICION MANTENIMIENTO Y OPERACION DE VEHICULOS Y AERONAVES;$ 168.014.395,22;$ 168.014.395,22;$ 168.014.395,22;$ 168.014.395,22
24-02-00;INSTITUTO NACIONAL DE VIAS;C-420-600-2;C;420;600;2;;;;;Nación;11;CSF;ANALISIS Y ESTUDIOS VARIOS.;$ 3.459.383.868,70;$ 3.459.383.868,70;$ 3.459.383.868,70;$ 3.459.383.868,70
24-02-00;INSTITUTO NACIONAL DE VIAS;C-420-600-2;C;420;600;2;;;;;Propios;21;CSF;ANALISIS Y ESTUDIOS VARIOS.;$ 1.167.158.228,50;$ 1.167.127.574,50;$ 1.167.127.574,50;$ 1.167.127.574,50
24-02-00;INSTITUTO NACIONAL DE VIAS;C-520-600-2;C;520;600;2;;;;;Nación;11;CSF;CONTROL DE INVERSIONES A TRAVES DE COMISIONES DE SUPERVISION, ESTUDIOS Y DISENOS.;$ 24.150.917,00;$ 24.150.917,00;$ 24.150.917,00;$ 24.150.917,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-520-600-7;C;520;600;7;;;;;Propios;20;CSF;ADMINISTRACION RECAUDO Y CONTROL DE PEAJE.;$ 92.175.181,00;$ 92.175.181,00;$ 92.175.181,00;$ 92.175.181,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-520-600-22;C;520;600;22;;;;;Propios;20;CSF;ADECUACION Y DOTACION DE INFRAESTRUCTURA PARA LA SEGURIDAD VIAL;$ 7.733.297.904,50;$ 7.273.612.375,00;$ 7.273.612.375,00;$ 7.273.612.375,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-520-600-30;C;520;600;30;;;;;Nación;11;CSF;SANEAMIENTO ORGANIZACION Y CONTROL DE LOS BIENES INMUEBLES ASIGNADOS AL INSTITUTO NACIONAL DE VIAS.;$ 7.161.315,00;$ 7.161.315,00;$ 7.161.315,00;$ 7.161.315,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;A-1-0-2;A;1;0;2;;;;;Propios;20;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 666.667,00;$ 666.667,00;$ 666.667,00;$ 666.667,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;A-2-0-4;A;2;0;4;;;;;Propios;20;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 1.410.013.260,00;$ 1.410.013.260,00;$ 1.410.013.260,00;$ 1.410.013.260,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-111-608-106;C;111;608;106;;;;;Nación;11;CSF;CONSTRUCCION DE INFRAESTRUCTURA AEROPORTUARIA A NIVEL NACIONAL;$ 6.100.278.619,00;$ 6.100.278.619,00;$ 6.100.278.619,00;$ 6.100.278.619,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-111-608-106;C;111;608;106;;;;;Propios;20;CSF;CONSTRUCCION DE INFRAESTRUCTURA AEROPORTUARIA A NIVEL NACIONAL;$ 39.747.748.056,00;$ 31.380.898.582,00;$ 31.380.898.582,00;$ 31.380.898.582,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-111-608-106;C;111;608;106;;;;;Propios;21;CSF;CONSTRUCCION DE INFRAESTRUCTURA AEROPORTUARIA A NIVEL NACIONAL;$ 10.039.582.283,00;$ 10.039.582.283,00;$ 10.039.582.283,00;$ 10.039.582.283,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-111-608-504;C;111;608;504;;;;;Nación;11;CSF;CONSTRUCCIÓN DE LA PISTA DEL AEROPUERTO DE IPIALES NARIÑO;$ 690.666.082,00;$ 349.328.365,00;$ 349.328.365,00;$ 349.328.365,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-111-608-505;C;111;608;505;;;;;Nación;11;CSF;CONSTRUCCIÓN MEJORAMIENTO DE INFRAESTRUCTURA AEROPORTUARIA AEROPUERTO EL DORADO;$ 22.279.557.789,00;$ 22.279.557.789,00;$ 22.279.557.789,00;$ 22.279.557.789,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-111-608-505;C;111;608;505;;;;;Propios;21;CSF;CONSTRUCCIÓN MEJORAMIENTO DE INFRAESTRUCTURA AEROPORTUARIA AEROPUERTO EL DORADO;$ 186.384.684,00;$ 186.384.684,00;$ 186.384.684,00;$ 186.384.684,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-112-608-1;C;112;608;1;;;;;Propios;20;CSF;ADQUISICION TERRENOS PARA CONSTRUCCION Y AMPLIACION DE AEROPUERTOS;$ 448.257.000,00;$ 448.257.000,00;$ 448.257.000,00;$ 448.257.000,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-113-608-3;C;113;608;3;;;;;Nación;11;CSF;MANTENIMIENTO Y CONSERVACION DE LA INFRAESTRUCTURA AEROPORTUARIA.;$ 4.913.088.309,00;$ 4.913.088.309,00;$ 4.913.088.309,00;$ 4.913.088.309,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-113-608-3;C;113;608;3;;;;;Propios;20;CSF;MANTENIMIENTO Y CONSERVACION DE LA INFRAESTRUCTURA AEROPORTUARIA.;$ 12.679.867.101,00;$ 1.526.489.243,00;$ 1.526.489.243,00;$ 1.526.489.243,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-113-608-3;C;113;608;3;;;;;Propios;21;CSF;MANTENIMIENTO Y CONSERVACION DE LA INFRAESTRUCTURA AEROPORTUARIA.;$ 20.503.157.965,00;$ 16.110.760.761,00;$ 16.110.760.761,00;$ 16.110.760.761,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-113-608-119;C;113;608;119;;;;;Propios;20;CSF;ADECUACION MANTENIMIENTO Y MEJORAMIENTO DE LA INFRAESTRUCTURA AMBIENTAL AEROPORTUARIA;$ 1.151.574.400,00;$ 1.151.574.400,00;$ 1.151.574.400,00;$ 1.151.574.400,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-113-608-129;C;113;608;129;;;;;Nación;11;CSF;AMPLIACION MANTENIMIENTO Y MEJORAMIENTO DE LA INFRAESTRUCTURA AEROPORTUARIA  AEROPUERTOS COMUNITARIOS;$ 15.793.435.810,00;$ 12.576.804.645,00;$ 12.576.804.645,00;$ 12.576.804.645,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-123-608-1;C;123;608;1;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO DE LA INFRAESTRUCTURA ADMINISTRATIVA A NIVEL NACIONAL.;$ 1.204.140.435,00;$ 1.204.140.381,00;$ 1.204.140.381,00;$ 1.204.140.381,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-1;C;213;608;1;;;;;Propios;20;CSF;ADQUISICION DE EQUIPOS Y SISTEMAS DE ENERGIA SOLAR Y COMERCIAL A NIVEL NACIONAL;$ 433.520.833,00;$ 433.520.833,00;$ 433.520.833,00;$ 433.520.833,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-2;C;213;608;2;;;;;Propios;20;CSF;ADQUISICION DE EQUIPOS DE PROTECCION Y EXTINCION DE INCENDIOS BUSQUEDA Y RESCATE.;$ 258.767.650,00;$ 258.767.650,00;$ 258.767.650,00;$ 258.767.650,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-3;C;213;608;3;;;;;Propios;20;CSF;MANTENIMIENTO Y CONSERVACION DE EQUIPOS DE EXTINCION DE INCENDIOS Y BUSQUEDA Y RESCATE.;$ 39.379.613,00;$ 39.379.613,00;$ 39.379.613,00;$ 39.379.613,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-4;C;213;608;4;;;;;Propios;20;CSF;ADQUISICION SERVICIO RED INTEGRADA DE MICROONDAS,CANALES TELEFONICOS Y TELEGRAFICOS NIVEL NACIONAL;$ 402.939.584,00;$ 401.223.252,00;$ 401.223.252,00;$ 401.223.252,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-6;C;213;608;6;;;;;Nación;11;CSF;ADQUISICION DE EQUIPOS PARA REDES DE TELECOMUNICACIONES.;$ 428.616.739,00;$ 428.616.739,00;$ 428.616.739,00;$ 428.616.739,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-6;C;213;608;6;;;;;Propios;20;CSF;ADQUISICION DE EQUIPOS PARA REDES DE TELECOMUNICACIONES.;$ 1.547.467.188,00;$ 1.388.898.615,00;$ 1.317.864.010,00;$ 1.317.864.010,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-6;C;213;608;6;;;;;Propios;21;CSF;ADQUISICION DE EQUIPOS PARA REDES DE TELECOMUNICACIONES.;$ 380.007,00;$ 380.007,00;$ 380.007,00;$ 380.007,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-10;C;213;608;10;;;;;Nación;11;CSF;MANTENIMIENTO Y CONSERVACION DEL SISTEMA DE TELECOMUNICACIONES Y AYUDAS A LA NAVEGACION AEREA A NIVEL NACIONAL.;$ 500.000.000,00;$ 500.000.000,00;$ 500.000.000,00;$ 500.000.000,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-10;C;213;608;10;;;;;Propios;20;CSF;MANTENIMIENTO Y CONSERVACION DEL SISTEMA DE TELECOMUNICACIONES Y AYUDAS A LA NAVEGACION AEREA A NIVEL NACIONAL.;$ 1.177.703.845,00;$ 1.177.703.845,00;$ 1.175.922.589,00;$ 1.175.922.589,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-11;C;213;608;11;;;;;Nación;11;CSF;ADQUISICION DE EQUIPOS DEL PLAN NACIONAL DE AERONAVEGACION A NIVELNACIONAL.;$ 1.352.644.383,00;$ 1.352.644.383,00;$ 1.352.644.383,00;$ 1.352.644.383,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-11;C;213;608;11;;;;;Propios;20;CSF;ADQUISICION DE EQUIPOS DEL PLAN NACIONAL DE AERONAVEGACION A NIVELNACIONAL.;$ 29.297.625,00;$ 29.297.625,00;$ 29.297.625,00;$ 29.297.625,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-12;C;213;608;12;;;;;Propios;20;CSF;ADQUISICION EQUIPOS Y REPUESTOS PARA SISTEMAS AEROPORTUARIOS NIVELNACIONAL;$ 4.209.183.721,00;$ 4.200.320.782,00;$ 4.200.320.782,00;$ 4.200.320.782,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-13;C;213;608;13;;;;;Propios;20;CSF;MANTENIMIENTO Y CONSERVACION DE EQUIPO AEREO.;$ 131.907.215,00;$ 131.907.215,00;$ 131.907.215,00;$ 131.907.215,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-14;C;213;608;14;;;;;Propios;20;CSF;MANTENIMIENTO Y CONSERVACION DE EQUIPOS DE SEGURIDAD AEROPORTUARIA.;$ 0,00;$ 0,00;$ 0,00;$ 0,00
24-12-00;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;C-213-608-16;C;213;608;16;;;;;Nación;11;CSF;ADQUISICIÓN EQUIPOS Y SISTEMAS AERONAUTICOS Y AEROPORTUARIOS AEROPUERTO EL DORADO;$ 5.011.223.929,00;$ 5.011.223.928,00;$ 5.011.223.928,00;$ 5.011.223.928,00
