Tabla 1
UEJ;NOMBRE UEJ;RUBRO;TIPO;CTA;"SUB
CTA";OBJ;ORD;"SOR
ORD";ITEM;"SUB
ITEM";FUENTE;REC;SIT;DESCRIPCION;APR. INICIAL;APR. ADICIONADA;APR. REDUCIDA;APR. VIGENTE;APR BLOQUEADA;CDP;APR. DISPONIBLE;COMPROMISO;OBLIGACION;ORDEN PAGO;PAGOS
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;24;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS DEPARTAMENTO DEL QUINDIO; 	-   ; 	125.300.600.536 ; 	-   ; 	125.300.600.536 ; 	-   ; 	125.300.600.536 ; 	-   ; 	125.300.600.536 ; 	125.300.600.536 ; 	125.300.600.536 ; 	125.300.600.536 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;25;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS DEPARTAMENTO DE RISARALDA; 	-   ; 	132.188.837.783 ; 	-   ; 	132.188.837.783 ; 	-   ; 	132.188.837.783 ; 	-   ; 	132.188.837.783 ; 	132.188.837.783 ; 	132.188.837.783 ; 	132.188.837.783 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;26;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS DEPARTAMENTO DE SAN ANDRES; 	-   ; 	23.510.082.040 ; 	-   ; 	23.510.082.040 ; 	-   ; 	23.510.082.040 ; 	-   ; 	23.510.082.040 ; 	23.510.082.040 ; 	23.510.082.040 ; 	23.510.082.040 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;27;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS DEPARTAMENTO DE SANTANDER; 	-   ; 	465.273.076.015 ; 	-   ; 	465.273.076.015 ; 	-   ; 	465.273.076.015 ; 	-   ; 	465.273.076.015 ; 	465.273.076.015 ; 	465.273.076.015 ; 	465.273.076.015 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;28;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS DEPARTAMENTO DE SUCRE; 	-   ; 	393.165.498.443 ; 	-   ; 	393.165.498.443 ; 	-   ; 	393.165.498.443 ; 	-   ; 	393.165.498.443 ; 	393.165.498.443 ; 	393.165.498.443 ; 	393.165.498.443 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;29;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS DEPARTAMENTO DEL TOLIMA; 	-   ; 	441.368.944.068 ; 	-   ; 	441.368.944.068 ; 	-   ; 	441.368.944.068 ; 	-   ; 	441.368.944.068 ; 	441.368.944.068 ; 	441.368.944.068 ; 	441.368.944.068 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;30;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS DEPARTAMENTO DEL VALLE DEL CAUCA; 	-   ; 	378.705.844.231 ; 	-   ; 	378.705.844.231 ; 	-   ; 	378.705.844.231 ; 	-   ; 	378.705.844.231 ; 	378.705.844.231 ; 	378.705.844.231 ; 	378.705.844.231 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;31;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS DEPARTAMENTO DEL VAUPES; 	-   ; 	31.340.793.629 ; 	-   ; 	31.340.793.629 ; 	-   ; 	31.340.793.629 ; 	-   ; 	31.340.793.629 ; 	31.340.793.629 ; 	31.340.793.629 ; 	31.340.793.629 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;32;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS DEPARTAMENTO DEL VICHADA; 	-   ; 	49.966.676.802 ; 	-   ; 	49.966.676.802 ; 	-   ; 	49.966.676.802 ; 	-   ; 	49.966.676.802 ; 	49.966.676.802 ; 	49.966.676.802 ; 	49.966.676.802 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;33;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS BOGOTA DISTRITO CAPITAL; 	-   ; 	1.765.287.300.452 ; 	1.615.016.360 ; 	1.763.672.284.092 ; 	-   ; 	1.763.672.284.092 ; 	-   ; 	1.763.672.284.092 ; 	1.763.672.284.092 ; 	1.763.672.284.092 ; 	1.763.672.284.092 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;34;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS DISTRITO  INDUSTRIAL Y PORTUARIO DE BARRANQUILLA; 	-   ; 	447.873.626.859 ; 	199.652.048 ; 	447.673.974.811 ; 	-   ; 	447.673.974.811 ; 	-   ; 	447.673.974.811 ; 	447.673.974.811 ; 	447.673.974.811 ; 	447.673.974.811 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;35;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS DISTRITO TURISTICO Y CULTURAL DE CARTAGENA; 	-   ; 	333.084.505.518 ; 	-   ; 	333.084.505.518 ; 	-   ; 	333.084.505.518 ; 	-   ; 	333.084.505.518 ; 	333.084.505.518 ; 	333.084.505.518 ; 	333.084.505.518 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;36;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS DISTRITO TURISTICO CULTURAL E HISTORICO DE SANTA MARTA; 	-   ; 	192.964.273.527 ; 	-   ; 	192.964.273.527 ; 	-   ; 	192.964.273.527 ; 	-   ; 	192.964.273.527 ; 	192.964.273.527 ; 	192.964.273.527 ; 	192.964.273.527 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;37;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE ARMENIA - QUINDIO; 	-   ; 	107.219.713.256 ; 	75.138.605 ; 	107.144.574.651 ; 	-   ; 	107.144.574.651 ; 	-   ; 	107.144.574.651 ; 	107.144.574.651 ; 	107.144.574.651 ; 	107.144.574.651 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;38;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE BARRANCABERMEJA - SANTANDER; 	-   ; 	82.825.604.110 ; 	-   ; 	82.825.604.110 ; 	-   ; 	82.825.604.110 ; 	-   ; 	82.825.604.110 ; 	82.825.604.110 ; 	82.825.604.110 ; 	82.825.604.110 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;39;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE BELLO - ANTIOQUIA; 	-   ; 	115.396.536.954 ; 	-   ; 	115.396.536.954 ; 	-   ; 	115.396.536.954 ; 	-   ; 	115.396.536.954 ; 	115.396.536.954 ; 	115.396.536.954 ; 	115.396.536.954 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;40;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE BUCARAMANGA -SANTANDER; 	-   ; 	170.450.482.160 ; 	-   ; 	170.450.482.160 ; 	-   ; 	170.450.482.160 ; 	-   ; 	170.450.482.160 ; 	170.450.482.160 ; 	170.450.482.160 ; 	170.450.482.160 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;41;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE BUENAVENTURA - VALLE DEL CAUCA; 	-   ; 	132.207.321.215 ; 	-   ; 	132.207.321.215 ; 	-   ; 	132.207.321.215 ; 	-   ; 	132.207.321.215 ; 	132.207.321.215 ; 	132.207.321.215 ; 	132.207.321.215 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;42;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE BUGA - VALLE DEL CAUCA; 	-   ; 	40.441.388.612 ; 	-   ; 	40.441.388.612 ; 	-   ; 	40.441.388.612 ; 	-   ; 	40.441.388.612 ; 	40.441.388.612 ; 	40.441.388.612 ; 	40.441.388.612 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;43;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE CALI - VALLE DEL CAUCA; 	-   ; 	525.876.432.600 ; 	-   ; 	525.876.432.600 ; 	-   ; 	525.876.432.600 ; 	-   ; 	525.876.432.600 ; 	525.876.432.600 ; 	525.876.432.600 ; 	525.876.432.600 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;44;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE CARTAGO - VALLE DEL CAUCA; 	-   ; 	43.291.364.204 ; 	-   ; 	43.291.364.204 ; 	-   ; 	43.291.364.204 ; 	-   ; 	43.291.364.204 ; 	43.291.364.204 ; 	43.291.364.204 ; 	43.291.364.204 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;45;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE CIENAGA - MAGDALENA; 	-   ; 	63.057.142.811 ; 	-   ; 	63.057.142.811 ; 	-   ; 	63.057.142.811 ; 	-   ; 	63.057.142.811 ; 	63.057.142.811 ; 	63.057.142.811 ; 	63.057.142.811 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;46;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE CUCUTA - NORTE DE SANTANDER; 	-   ; 	263.269.438.126 ; 	-   ; 	263.269.438.126 ; 	-   ; 	263.269.438.126 ; 	-   ; 	263.269.438.126 ; 	263.269.438.126 ; 	263.269.438.126 ; 	263.269.438.126 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;47;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE DOSQUEBRADAS - RISARALDA; 	-   ; 	62.667.277.903 ; 	-   ; 	62.667.277.903 ; 	-   ; 	62.667.277.903 ; 	-   ; 	62.667.277.903 ; 	62.667.277.903 ; 	62.667.277.903 ; 	62.667.277.903 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;48;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE DUITAMA - BOYACA; 	-   ; 	48.182.095.274 ; 	-   ; 	48.182.095.274 ; 	-   ; 	48.182.095.274 ; 	-   ; 	48.182.095.274 ; 	48.182.095.274 ; 	48.182.095.274 ; 	48.182.095.274 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;49;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE ENVIGADO - ANTIOQUIA; 	-   ; 	37.219.068.984 ; 	-   ; 	37.219.068.984 ; 	-   ; 	37.219.068.984 ; 	-   ; 	37.219.068.984 ; 	37.219.068.984 ; 	37.219.068.984 ; 	37.219.068.984 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;50;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE FLORENCIA - CAQUETA; 	-   ; 	88.331.935.869 ; 	-   ; 	88.331.935.869 ; 	-   ; 	88.331.935.869 ; 	-   ; 	88.331.935.869 ; 	88.331.935.869 ; 	88.331.935.869 ; 	88.331.935.869 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;51;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE FLORIDA BLANCA - SANTANDER; 	-   ; 	67.242.605.905 ; 	-   ; 	67.242.605.905 ; 	-   ; 	67.242.605.905 ; 	-   ; 	67.242.605.905 ; 	67.242.605.905 ; 	67.242.605.905 ; 	67.242.605.905 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;52;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE FUSAGASUGA - CUNDINAMARCA; 	-   ; 	42.517.628.945 ; 	-   ; 	42.517.628.945 ; 	-   ; 	42.517.628.945 ; 	-   ; 	42.517.628.945 ; 	42.517.628.945 ; 	42.517.628.945 ; 	42.517.628.945 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;53;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE GIRARDOT - CUNDINAMARCA; 	-   ; 	28.456.104.445 ; 	-   ; 	28.456.104.445 ; 	-   ; 	28.456.104.445 ; 	-   ; 	28.456.104.445 ; 	28.456.104.445 ; 	28.456.104.445 ; 	28.456.104.445 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;54;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE GIRON - SANTANDER; 	-   ; 	56.092.263.265 ; 	-   ; 	56.092.263.265 ; 	-   ; 	56.092.263.265 ; 	-   ; 	56.092.263.265 ; 	56.092.263.265 ; 	56.092.263.265 ; 	56.092.263.265 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;55;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE IBAGUE - TOLIMA; 	-   ; 	203.524.562.982 ; 	-   ; 	203.524.562.982 ; 	-   ; 	203.524.562.982 ; 	-   ; 	203.524.562.982 ; 	203.524.562.982 ; 	203.524.562.982 ; 	203.524.562.982 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;56;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE ITAGUI  - ANTIOQUIA; 	-   ; 	66.043.398.576 ; 	65.636.494 ; 	65.977.762.082 ; 	-   ; 	65.977.762.082 ; 	-   ; 	65.977.762.082 ; 	65.977.762.082 ; 	65.977.762.082 ; 	65.977.762.082 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;57;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE LORICA - CORDOBA; 	-   ; 	76.504.242.973 ; 	-   ; 	76.504.242.973 ; 	-   ; 	76.504.242.973 ; 	-   ; 	76.504.242.973 ; 	76.504.242.973 ; 	76.504.242.973 ; 	76.504.242.973 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;58;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE MAGANGUE - BOLIVAR; 	-   ; 	69.028.387.317 ; 	-   ; 	69.028.387.317 ; 	-   ; 	69.028.387.317 ; 	-   ; 	69.028.387.317 ; 	69.028.387.317 ; 	69.028.387.317 ; 	69.028.387.317 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;59;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE MAICAO - LA GUAJIRA; 	-   ; 	98.674.898.409 ; 	16.313.674 ; 	98.658.584.735 ; 	-   ; 	98.658.584.735 ; 	-   ; 	98.658.584.735 ; 	98.658.584.735 ; 	98.658.584.735 ; 	98.658.584.735 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;60;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE MANIZALES - CALDAS; 	-   ; 	140.055.915.526 ; 	-   ; 	140.055.915.526 ; 	-   ; 	140.055.915.526 ; 	-   ; 	140.055.915.526 ; 	140.055.915.526 ; 	140.055.915.526 ; 	140.055.915.526 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;61;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE MEDELLIN -ANTIOQUIA; 	-   ; 	661.174.694.277 ; 	769.073.130 ; 	660.405.621.147 ; 	-   ; 	660.405.621.147 ; 	-   ; 	660.405.621.147 ; 	660.405.621.147 ; 	660.405.621.147 ; 	660.405.621.147 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;62;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE MONTERIA - CORDOBA; 	-   ; 	217.207.587.623 ; 	-   ; 	217.207.587.623 ; 	-   ; 	217.207.587.623 ; 	-   ; 	217.207.587.623 ; 	217.207.587.623 ; 	217.207.587.623 ; 	217.207.587.623 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;63;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE NEIVA - HUILA; 	-   ; 	148.267.198.260 ; 	-   ; 	148.267.198.260 ; 	-   ; 	148.267.198.260 ; 	-   ; 	148.267.198.260 ; 	148.267.198.260 ; 	148.267.198.260 ; 	148.267.198.260 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;64;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE PALMIRA - VALLE DEL CAUCA; 	-   ; 	95.325.555.797 ; 	-   ; 	95.325.555.797 ; 	-   ; 	95.325.555.797 ; 	-   ; 	95.325.555.797 ; 	95.325.555.797 ; 	95.325.555.797 ; 	95.325.555.797 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;65;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE PASTO -NARINO; 	-   ; 	175.910.874.371 ; 	-   ; 	175.910.874.371 ; 	-   ; 	175.910.874.371 ; 	-   ; 	175.910.874.371 ; 	175.910.874.371 ; 	175.910.874.371 ; 	175.910.874.371 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;66;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE PEREIRA - RISARALDA; 	-   ; 	177.908.543.811 ; 	-   ; 	177.908.543.811 ; 	-   ; 	177.908.543.811 ; 	-   ; 	177.908.543.811 ; 	177.908.543.811 ; 	177.908.543.811 ; 	177.908.543.811 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;67;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE POPAYAN -CAUCA; 	-   ; 	120.098.357.474 ; 	-   ; 	120.098.357.474 ; 	-   ; 	120.098.357.474 ; 	-   ; 	120.098.357.474 ; 	120.098.357.474 ; 	120.098.357.474 ; 	120.098.357.474 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;68;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE SAHAGUN - CORDOBA; 	-   ; 	59.708.585.229 ; 	-   ; 	59.708.585.229 ; 	-   ; 	59.708.585.229 ; 	-   ; 	59.708.585.229 ; 	59.708.585.229 ; 	59.708.585.229 ; 	59.708.585.229 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;69;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE SINCELEJO - SUCRE; 	-   ; 	129.240.414.666 ; 	-   ; 	129.240.414.666 ; 	-   ; 	129.240.414.666 ; 	-   ; 	129.240.414.666 ; 	129.240.414.666 ; 	129.240.414.666 ; 	129.240.414.666 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;70;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE SOACHA - CUNDINAMARCA; 	-   ; 	129.091.853.742 ; 	-   ; 	129.091.853.742 ; 	-   ; 	129.091.853.742 ; 	-   ; 	129.091.853.742 ; 	129.091.853.742 ; 	129.091.853.742 ; 	129.091.853.742 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;71;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE SOGAMOSO - BOYACA; 	-   ; 	48.348.025.969 ; 	-   ; 	48.348.025.969 ; 	-   ; 	48.348.025.969 ; 	-   ; 	48.348.025.969 ; 	48.348.025.969 ; 	48.348.025.969 ; 	48.348.025.969 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;72;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE SOLEDAD - ATLANTICO; 	-   ; 	132.195.888.868 ; 	-   ; 	132.195.888.868 ; 	-   ; 	132.195.888.868 ; 	-   ; 	132.195.888.868 ; 	132.195.888.868 ; 	132.195.888.868 ; 	132.195.888.868 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;73;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE TULUA - VALLE DEL CAUCA; 	-   ; 	67.505.745.477 ; 	-   ; 	67.505.745.477 ; 	-   ; 	67.505.745.477 ; 	-   ; 	67.505.745.477 ; 	67.505.745.477 ; 	67.505.745.477 ; 	67.505.745.477 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;74;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE TUMACO - NARINO; 	-   ; 	100.264.025.667 ; 	1.954.293.395 ; 	98.309.732.272 ; 	-   ; 	98.309.732.272 ; 	-   ; 	98.309.732.272 ; 	98.309.732.272 ; 	98.309.732.272 ; 	98.309.732.272 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;75;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE TUNJA - BOYACA; 	-   ; 	61.215.871.131 ; 	-   ; 	61.215.871.131 ; 	-   ; 	61.215.871.131 ; 	-   ; 	61.215.871.131 ; 	61.215.871.131 ; 	61.215.871.131 ; 	61.215.871.131 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;76;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE TURBO - ANTIOUIA; 	-   ; 	90.191.212.965 ; 	-   ; 	90.191.212.965 ; 	-   ; 	90.191.212.965 ; 	-   ; 	90.191.212.965 ; 	90.191.212.965 ; 	90.191.212.965 ; 	90.191.212.965 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;77;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE VALLEDUPAR -  CESAR; 	-   ; 	183.086.104.426 ; 	-   ; 	183.086.104.426 ; 	-   ; 	183.086.104.426 ; 	-   ; 	183.086.104.426 ; 	183.086.104.426 ; 	183.086.104.426 ; 	183.086.104.426 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;78;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE VILLAVICENCIO - META; 	-   ; 	190.212.720.377 ; 	-   ; 	190.212.720.377 ; 	-   ; 	190.212.720.377 ; 	-   ; 	190.212.720.377 ; 	190.212.720.377 ; 	190.212.720.377 ; 	190.212.720.377 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;79;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE QUIBDO - CHOCO; 	-   ; 	92.037.824.030 ; 	-   ; 	92.037.824.030 ; 	-   ; 	92.037.824.030 ; 	-   ; 	92.037.824.030 ; 	92.037.824.030 ; 	92.037.824.030 ; 	92.037.824.030 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;80;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE URIBIA - LA GUAJIRA; 	-   ; 	66.093.162.796 ; 	4.018.370 ; 	66.089.144.426 ; 	-   ; 	66.089.144.426 ; 	-   ; 	66.089.144.426 ; 	66.089.144.426 ; 	66.089.144.426 ; 	66.089.144.426 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;81;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE APARTADO - ANTIOQUIA; 	-   ; 	56.731.416.259 ; 	-   ; 	56.731.416.259 ; 	-   ; 	56.731.416.259 ; 	-   ; 	56.731.416.259 ; 	56.731.416.259 ; 	56.731.416.259 ; 	56.731.416.259 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;82;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE FACATATIVA - CUNDINAMARCA; 	-   ; 	39.742.659.340 ; 	-   ; 	39.742.659.340 ; 	-   ; 	39.742.659.340 ; 	-   ; 	39.742.659.340 ; 	39.742.659.340 ; 	39.742.659.340 ; 	39.742.659.340 
220101;MINISTERIO EDUCACION NACIONAL - GESTION GENERAL;;A;3;7;1;2;83;;;Nación;10;C;SISTEMA GENERAL DE PARTICIPACIONES PRESTACION DE SERVICIOS MUNICIPIO DE RIOHACHA - LA GUAJIRA; 	-   ; 	134.924.744.893 ; 	126.660.765 ; 	134.798.084.128 ; 	-   ; 	134.798.084.128 ; 	-   ; 	134.798.084.128 ; 	134.798.084.128 ; 	134.798.084.128 ; 	134.798.084.128 
