ANIO_TRIMESTRE;COD_CHIP;NOM_CHIP;COD_AMB;NOM_AMB;COD_DEPAR;NOM_DEPAR;COD_MUN;NOM_MUN;COD_CATEGORIA;NOM_CATEGORIA;DIPUTADOS;CONCEJALES;COD_VIG;NOM_VIG;COD_DEP;NOM_DEP;COD_CUENTA;NOM_CUENTA;COD_REC;NOM_REC;COD_ORIG;NOM_ORIG;COD_DEST;NOM_DEST;COD_FIN;NOM_FIN;COD_SIT;NOM_SIT;APR_INICIAL;ADICIONES;REDUCCIONES;CANCELACIONES;CREDITO;CONTRACREDITO;APLAZAMIENTO;DESAPLAZAMIENTO;APR_DEFINITIVA;CDP;REV_CDP;NETO_CDP;COMPR_CON_ANTICIPOS;COMPR_SIN_ANTICIPOS;REV_COMPROMISOS;NETO_COMPROMISOS;OBLIGACIONES;REV_OBLIGACIONES;NETO_OBLIGACIONES;PAGOS;ANU_PAGOS;NETO_PAGOS;RESERVAS_POT;CUENTAS_PAGAR_POT;OBLIGACIONES_EJECUTAR_POT
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.01.02.07                                   ;Formación Catastral;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;067;Fortalecimiento Institucional - Procesos integrales de evaluación institucional y reorganización administrativa;7013303   ;Otros servicios generales: Servicios Informáticos; ;NULL;495.408.492;0;0;0;1.239.060.364;529.296.575;0;0;1.205.172.281;1.062.508.297;0;1.062.508.297;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.01.02.07                                   ;Formación Catastral;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;067;Fortalecimiento Institucional - Procesos integrales de evaluación institucional y reorganización administrativa;7013303   ;Otros servicios generales: Servicios Informáticos; ;NULL;0;1.007.200.000;0;0;0;0;0;0;1.007.200.000;939.419.588;0;939.419.588;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.01.02.98                                   ;Otros Gastos en Asesorías para Investigación básica, aplicada y Estudios;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;095;Vivienda - General;7065      ;Investigación y desarrollo: Vivienda y servicios comunitarios; ;NULL;0;0;0;0;715.183.956;0;0;0;715.183.956;715.183.956;0;715.183.956;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.01.02.98                                   ;Otros Gastos en Asesorías para Investigación básica, aplicada y Estudios;11;Otros Recursos del Tesoro;037;Recursos de capital del Tesoro de la Nación o de la Tesorería de entidades descentralizadas, Crédito;095;Vivienda - General;7065      ;Investigación y desarrollo: Vivienda y servicios comunitarios; ;NULL;715.183.956;0;715.183.956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.01.02.98                                   ;Otros Gastos en Asesorías para Investigación básica, aplicada y Estudios;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;029;Ciencia y Tecnología - General;70411     ;Asuntos económicos y comerciales en general; ;NULL;1.006.000.000;0;0;0;0;12.000.000;0;0;994.000.000;864.152.737;0;864.152.737;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.02.01                                      ;Diseños para Estudios de Preinversión;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;044;Transporte - Transporte Férreo;70453     ;Transporte Ferreo; ;NULL;3.042.000.000;0;0;0;0;3.042.000.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.02.01                                      ;Diseños para Estudios de Preinversión;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;061;Desarrollo Industrial - Gran Industria;70493     ;Asuntos económicos - no clasificados: Licores, Bebidas y Alcoholes; ;NULL;100.000.000;0;0;0;0;0;0;0;100.000.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.02.01                                      ;Diseños para Estudios de Preinversión;10;Recursos Corrientes;019;Recursos corrientes de otras transferencias para inversión;041;Transporte - Red Secundaria Vial;7045101   ;Transporte por carretera: Servicio de Transporte Terrestre; ;NULL;2.000.000.000;0;0;0;47.600.000;1.092.321.802;0;0;955.278.198;950.253.569;0;950.253.569;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.02.01                                      ;Diseños para Estudios de Preinversión;10;Recursos Corrientes;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;041;Transporte - Red Secundaria Vial;7045101   ;Transporte por carretera: Servicio de Transporte Terrestre; ;NULL;0;75.000.000;0;0;0;0;0;0;75.000.000;58.521.482;0;58.521.482;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.03.01                                      ;Diseños para Levantamiento de información para procesamiento;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;039;Transporte - General;7045101   ;Transporte por carretera: Servicio de Transporte Terrestre; ;NULL;500.000.000;0;0;0;0;66.000.000;0;0;434.000.000;417.046.388;0;417.046.388;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.03.98                                      ;Otros Gastos en Levantamiento de información para procesamiento;11;Otros Recursos del Tesoro;019;Recursos corrientes de otras transferencias para inversión;084;Prevención y Atención de Desastres - Prevención;7055      ;Investigación y desarrollo: Protección del medio ambiente; ;NULL;0;1.050.000.000;0;0;0;0;0;0;1.050.000.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.04.01                                      ;Diseños para Actualización de información para procesamiento;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;066;Fortalecimiento Institucional - General;7013303   ;Otros servicios generales: Servicios Informáticos; ;NULL;0;0;0;0;432.661.821;0;0;0;432.661.821;427.826.226;0;427.826.226;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.04.01                                      ;Diseños para Actualización de información para procesamiento;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;067;Fortalecimiento Institucional - Procesos integrales de evaluación institucional y reorganización administrativa;7013303   ;Otros servicios generales: Servicios Informáticos; ;NULL;333.455.377;0;0;0;0;148.941.574;0;0;184.513.803;53.900.277;0;53.900.277;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.04.01                                      ;Diseños para Actualización de información para procesamiento;11;Otros Recursos del Tesoro;040;Recursos de capital del Tesoro de la Nación o de la Tesorería de entidades descentralizadas, Rendimientos por Operaciones Financieras;066;Fortalecimiento Institucional - General;7013303   ;Otros servicios generales: Servicios Informáticos; ;NULL;0;0;0;0;98.086.793;0;0;0;98.086.793;98.086.793;0;98.086.793;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.04.02                                      ;Asesorías para Actualización de información para procesamiento;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;066;Fortalecimiento Institucional - General;7013303   ;Otros servicios generales: Servicios Informáticos; ;NULL;189.454.143;0;0;0;0;0;0;0;189.454.143;189.454.143;0;189.454.143;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.04.02                                      ;Asesorías para Actualización de información para procesamiento;11;Otros Recursos del Tesoro;040;Recursos de capital del Tesoro de la Nación o de la Tesorería de entidades descentralizadas, Rendimientos por Operaciones Financieras;039;Transporte - General;7045101   ;Transporte por carretera: Servicio de Transporte Terrestre; ;NULL;230.000.000;0;0;0;0;0;0;0;230.000.000;227.902.999;0;227.902.999;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.04.02                                      ;Asesorías para Actualización de información para procesamiento;11;Otros Recursos del Tesoro;040;Recursos de capital del Tesoro de la Nación o de la Tesorería de entidades descentralizadas, Rendimientos por Operaciones Financieras;058;Desarrollo Industrial - General;70496     ;Asuntos económicos - no clasificados: Servicios de Apoyo Industrial; ;NULL;200.000.000;0;0;0;12.000.000;0;0;0;212.000.000;121.993.201;0;121.993.201;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.04.04.02                                      ;Asesorías para Actualización de información para procesamiento;11;Otros Recursos del Tesoro;047;Recursos de capital del Tesoro de la Nación, Otros Recursos de Tesorería y/o Superávit Fiscal / Recursos de capital de la Tesorería de entidades descentralizadas, Otros Recursos de Tesorería;066;Fortalecimiento Institucional - General;7013303   ;Otros servicios generales: Servicios Informáticos; ;NULL;0;500.000.000;0;0;0;0;0;0;500.000.000;500.000.000;0;500.000.000;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.01                                         ;Asistencia técnica, divulgación y capacitación a funcionarios del Estado apoyo Administración Estado;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;069;Fortalecimiento Institucional - Programas orientados al desarrollo eficientes de las competencias;7013398   ;Otros servicios generales - no especificados; ;NULL;670.000.000;0;0;0;0;0;0;0;670.000.000;659.846.967;0;659.846.967;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.01                                         ;Asistencia técnica, divulgación y capacitación a funcionarios del Estado apoyo Administración Estado;10;Recursos Corrientes;020;Recursos corrientes por derechos de explotación de monopolios;015;Salud - Subsidios a la demanda;70768     ;Salud - no clasificados: Servicios Conexos a la Salud - Otros Servicios; ;NULL;100.000.000;0;0;0;0;0;0;0;100.000.000;44.923.885;0;44.923.885;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.01                                         ;Asistencia técnica, divulgación y capacitación a funcionarios del Estado apoyo Administración Estado;10;Recursos Corrientes;021;Recursos o ingresos corrientes de Rentas cedidas - Prestación;015;Salud - Subsidios a la demanda;70768     ;Salud - no clasificados: Servicios Conexos a la Salud - Otros Servicios; ;NULL;0;100.000.000;0;0;0;0;0;0;100.000.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.01.01                                   ;Pasivo laboral;10;Recursos Corrientes;021;Recursos o ingresos corrientes de Rentas cedidas - Prestación;010;Salud - General;7098      ;Educación: no clasificados; ;NULL;0;150.000.000;0;0;0;0;0;0;150.000.000;91.892.401;0;91.892.401;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.01.03                                   ;Pasivo Prestacional Pensiones y Cesantías;10;Recursos Corrientes;020;Recursos corrientes por derechos de explotación de monopolios;010;Salud - General;70112     ;Asuntos financieros y fiscales; ;NULL;1.412.998.000;553.424.447;0;0;1.253.086.230;1.253.086.230;0;0;1.966.422.447;1.966.422.447;0;1.966.422.447;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.01.03                                   ;Pasivo Prestacional Pensiones y Cesantías;10;Recursos Corrientes;021;Recursos o ingresos corrientes de Rentas cedidas - Prestación;010;Salud - General;70112     ;Asuntos financieros y fiscales; ;NULL;0;419.517.993;0;0;0;0;0;0;419.517.993;419.517.993;0;419.517.993;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;007;Educación - Educación Superior;7094103   ;Educación Terciaria de pre-grado: Educación Formal - Superior - Formación Profesional; ;NULL;80.000.000;0;0;0;849.600.675;61.197.271;0;0;868.403.404;854.824.495;0;854.824.495;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;054;Desarrollo Comunitario - General;7062      ;Desarrollo comunitario; ;NULL;3.000.000.000;0;0;0;0;11.718.630;0;0;2.988.281.370;2.978.529.228;0;2.978.529.228;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;056;Desarrollo Comunitario - Participación Comunitaria;7062      ;Desarrollo comunitario; ;NULL;315.000.000;0;0;0;0;23.437.260;0;0;291.562.740;254.812.740;0;254.812.740;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;066;Fortalecimiento Institucional - General;70112     ;Asuntos financieros y fiscales; ;NULL;2.553.727.909;0;0;0;900.000.000;376.928.560;0;0;3.076.799.349;2.207.042.379;0;2.207.042.379;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;066;Fortalecimiento Institucional - General;70474     ;Desarrollo de proyectos multipropósito; ;NULL;600.000.000;0;0;0;0;0;0;0;600.000.000;588.655.240;0;588.655.240;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;066;Fortalecimiento Institucional - General;70768     ;Salud - no clasificados: Servicios Conexos a la Salud - Otros Servicios; ;NULL;1.120.420.000;0;0;0;0;0;0;0;1.120.420.000;833.108.760;0;833.108.760;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;066;Fortalecimiento Institucional - General;7095      ;Educación no definible por nivel; ;NULL;379.776.000;0;0;0;0;0;0;0;379.776.000;218.578.573;0;218.578.573;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;067;Fortalecimiento Institucional - Procesos integrales de evaluación institucional y reorganización administrativa;70131     ;Servicios generales de personal; ;NULL;80.000.000;0;0;0;0;0;0;0;80.000.000;45.099.608;0;45.099.608;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;067;Fortalecimiento Institucional - Procesos integrales de evaluación institucional y reorganización administrativa;7013398   ;Otros servicios generales - no especificados; ;NULL;2.860.539.633;0;0;0;0;900.000.000;0;0;1.960.539.633;1.226.000.000;0;1.226.000.000;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;067;Fortalecimiento Institucional - Procesos integrales de evaluación institucional y reorganización administrativa;7109      ;Protección social - no clasificados; ;NULL;300.000.000;0;0;0;0;0;0;0;300.000.000;300.000.000;0;300.000.000;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;002;Recursos corrientes de Impuestos;099;Sector Gobierno - General;70132     ;Servicios generales de planeación y estadística; ;NULL;160.000.000;0;0;0;0;0;0;0;160.000.000;103.421.762;0;103.421.762;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;019;Recursos corrientes de otras transferencias para inversión;010;Salud - General;70131     ;Servicios generales de personal; ;NULL;3.500.000.000;0;0;0;0;0;0;0;3.500.000.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;019;Recursos corrientes de otras transferencias para inversión;066;Fortalecimiento Institucional - General;70131     ;Servicios generales de personal; ;NULL;216.320.000;0;0;0;0;0;0;0;216.320.000;77.331.500;0;77.331.500;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;019;Recursos corrientes de otras transferencias para inversión;067;Fortalecimiento Institucional - Procesos integrales de evaluación institucional y reorganización administrativa;7013303   ;Otros servicios generales: Servicios Informáticos; ;NULL;0;893.448.000;0;0;0;0;0;0;893.448.000;843.137.997;0;843.137.997;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;019;Recursos corrientes de otras transferencias para inversión;068;Fortalecimiento Institucional - Programas de saneamiento fiscal y financiero;70112     ;Asuntos financieros y fiscales; ;NULL;899.452.000;1.075.291.788;0;0;0;0;0;0;1.974.743.788;1.785.841.926;0;1.785.841.926;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;020;Recursos corrientes por derechos de explotación de monopolios;010;Salud - General;7013301   ;Otros servicios generales: Impresos y Publicaciones; ;NULL;300.000.000;0;0;0;0;0;0;0;300.000.000;27.296.628;0;27.296.628;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;020;Recursos corrientes por derechos de explotación de monopolios;010;Salud - General;70768     ;Salud - no clasificados: Servicios Conexos a la Salud - Otros Servicios; ;NULL;1.117.587.000;225.000.000;0;0;4.046.000.000;0;0;0;5.388.587.000;5.022.744.795;0;5.022.744.795;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;021;Recursos o ingresos corrientes de Rentas cedidas - Prestación;010;Salud - General;7013301   ;Otros servicios generales: Impresos y Publicaciones; ;NULL;0;0;0;0;103.099.614;0;0;0;103.099.614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20181201;110505000;DEPARTAMENTO DE ANTIOQUIA;21;ADMÓN CTRAL TERR - DEPTOS;05;ANTIOQUIA;05001;MEDELLÍN;E;Especial;26;0;1;Vigencia Actual;   ;NULL;2.3.05.02.98                                      ;Otros Gastos Administración, Control y Organización Institucional para apoyo Gestión del Estado;10;Recursos Corrientes;021;Recursos o ingresos corrientes de Rentas cedidas - Prestación;010;Salud - General;70768     ;Salud - no clasificados: Servicios Conexos a la Salud - Otros Servicios; ;NULL;2.555.242.252;100.000.000;0;0;0;0;0;0;2.655.242.252;2.297.669.890;0;2.297.669.890;0;0;0;0;0;0;0;0;0;0;0;0;0
