UEJ;NOMBRE UEJ;RUBRO;TIPO;CTA;"SUB
CTA";OBJ;ORD;"SOR
ORD";ITEM;"SUB
ITEM";FUENTE;REC;SIT;DESCRIPCION;OBLIGACION;ORDEN PAGO;PAGOS
23-10-00;AUTORIDAD NACIONAL DE TELEVISION ANTV;A-2-0-3;A;2;0;3;;;;;Propios;20;CSF;IMPUESTOS Y MULTAS;$ 168.000,00;$ 168.000,00;$ 168.000,00
23-10-00;AUTORIDAD NACIONAL DE TELEVISION ANTV;A-2-0-4;A;2;0;4;;;;;Propios;20;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 154.356.316,83;$ 154.356.316,83;$ 154.356.316,83
23-10-00;AUTORIDAD NACIONAL DE TELEVISION ANTV;C-213-400-2;C;213;400;2;;;;;Propios;21;CSF;ADQUISICIÓN DE UN SISTEMA DE MONITOREO FIJO Y MOVIL A NIVEL NACIONAL-[PREVIO CONCEPTO DNP];$ 2.237.600,00;$ 2.237.600,00;$ 2.237.600,00
23-10-00;AUTORIDAD NACIONAL DE TELEVISION ANTV;C-310-400-1;C;310;400;1;;;;;Propios;21;CSF;DIVULGACION Y MANEJO DE INFORMACION GENERADA POR LA ANTV A NIVEL NACIONAL - PREVIO CONCEPTO DNP;$ 92.349.990,00;$ 92.349.990,00;$ 92.349.990,00
23-10-00;AUTORIDAD NACIONAL DE TELEVISION ANTV;C-520-400-1;C;520;400;1;;;;;Propios;21;CSF;AGENDA ESTRATEGICA SECTOR TV;$ 978.024.384,76;$ 978.024.384,76;$ 978.024.384,76
23-10-00;AUTORIDAD NACIONAL DE TELEVISION ANTV;C-630-400-1;C;630;400;1;;;;;Propios;20;CSF;INVERSIONES DEL OPERADOR PÚBLICO DE TV;$ 696.106.254,00;$ 696.106.254,00;$ 696.106.254,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;A-1-0-1-9;A;1;0;1;9;;;;Nación;10;CSF;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES;$ 26.081.969,00;$ 26.081.969,00;$ 26.081.969,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;A-1-0-2;A;1;0;2;;;;;Nación;10;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 7.279.994,00;$ 7.279.994,00;$ 7.279.994,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;A-1-0-5;A;1;0;5;;;;;Nación;10;CSF;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO;$ 7.891.344,00;$ 7.891.344,00;$ 7.891.344,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 785.389.370,91;$ 785.389.370,91;$ 785.389.370,91
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;A-3-6-1-1;A;3;6;1;1;;;;Nación;10;CSF;SENTENCIAS Y CONCILIACIONES;$ 102.863.089,83;$ 102.863.089,83;$ 102.863.089,83
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-113-600-1;C;113;600;1;;;;;Nación;10;CSF;AMPLIACION RECONSTRUCCION REMODELACION DEL EDIFICIO CENTRAL Y SEDES DEL MINISTERIO DE TRANSPORTE;$ 102.438.372,10;$ 102.438.372,10;$ 102.438.372,10
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-223-600-1;C;223;600;1;;;;;Nación;10;CSF;ADQUISICION DE EQUIPOS DE COMPUTACION Y COMUNICACIONES, SOFTWARE, SERVICIOS E INSUMOS PARA LA SISTEMATIZACION INTEGRAL DEL MINISTERIO DE TRANSPORTE A NIVEL CENTRAL Y REGIONAL.;$ 606.351.151,63;$ 606.351.151,63;$ 606.351.151,63
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-223-600-2;C;223;600;2;;;;;Nación;10;CSF;ACTUALIZACION DIVULGACIÓN Y SOCIALIZACIÓN DE LAS POLÍTICAS, PLANES, PROGRAMAS Y PROYECTOS GENERADOS POR EL SECTOR TRANSPORTE A NIVEL NACIONAL;$ 14.121.133,81;$ 14.121.133,81;$ 14.121.133,81
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-410-600-25;C;410;600;25;;;;;Nación;10;CSF;IMPLEMENTACION DE UN SISTEMA DE RECOLECCION DE DATOS PARA EL TRANSPORTE TERRESTRE AUTOMOTOR;$ 115.222.173,00;$ 115.222.173,00;$ 115.222.173,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-410-600-27;C;410;600;27;;;;;Nación;10;CSF;LEVANTAMIENTO ACTUALIZACION Y DIVULGACION DE INFORMACION POLITICAS ACCIONES Y SERVICIOS DEL SECTOR TRANSPORTE;$ 2.600.000,00;$ 2.600.000,00;$ 2.600.000,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-410-600-28;C;410;600;28;;;;;Nación;10;CSF;ESTUDIOS PARA EL DESARROLLO DE POLITICAS EN INFRAESTRUCTURA DE LOS MODOS DE TRANSPORTE A CARGO DE LA DIRECCION DE INFRAESTRUCTURA. REGION NACIONAL;$ 55.328.759,00;$ 55.328.759,00;$ 55.328.759,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-410-600-29;C;410;600;29;;;;;Nación;14;CSF;FORTALECIMIENTO DE LA CAPACIDAD INSTITUCIONAL PARA LA ADMINSISTRACIÓN, GESTIÓN E IMPLEMENTACION DE POLITICAS, PROGRAMAS Y PROYECTOS PARA LA SEGURIDAD VIAL EN LOS MODOS DE TRANSPORTE TERRESTRE AUTOMOTOR, TERRESTRE FÉRREO Y ACUATICO. NACIONAL;$ 695.009.611,00;$ 695.009.611,00;$ 695.009.611,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-410-600-30;C;410;600;30;;;;;Nación;14;CSF;APOYO A LA IMPLEMENTACION DE LA POLÍTICA LOGÍSTICA NACIONAL;$ 248.174.419,98;$ 248.174.419,98;$ 248.174.419,98
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-410-600-33;C;410;600;33;;;;;Nación;10;CSF;FORTALECIMIENTO E IMPLEMENTACION DE POLITICAS Y REGULACIONES TECNICAS PARA EL MODO DE TRANSPORTE FLUVIAL. NACIONAL;$ 29.989.580,00;$ 29.989.580,00;$ 29.989.580,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-510-600-3;C;510;600;3;;;;;Nación;10;CSF;CAPACITACION Y ASISTENCIA TECNICA A FUNCIONARIOS DEL MINISTERIO DE TRANSPORTE.;$ 1.256.804,00;$ 1.256.804,00;$ 1.256.804,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-520-600-13;C;520;600;13;;;;;Nación;16;SSF;ADMINISTRACION GERENCIAL DEL RUNT Y ORGANIZACION  PARA LA INVESTIGACION Y DESARROLLO EN EL SECTOR TRANSITO Y TRANSPORTE. LEY 1005 DE 2006. REGION NACIONAL;$ 987.152.795,67;$ 987.152.795,67;$ 987.152.795,67
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-520-600-14;C;520;600;14;;;;;Nación;10;CSF;MEJORAMIENTO ADMINISTRACION Y MANTENIMIENTO DEL SISTEMA DE GESTIONDE CALIDAD -SGC- Y DEL MODELO ESTANDAR DE CONTROL INTERNO -MECI- DEL MINISTERIO DE TRANSPORTE A NIVEL NACIONAL;$ 8.788.884,00;$ 8.788.884,00;$ 8.788.884,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-520-600-15;C;520;600;15;;;;;Nación;11;CSF;PROGRAMAS DE PROMOCION PARA LA REPOSICION Y RENOVACION DEL PARQUE AUTOMOTOR DE CARGA NACIONAL. REGION NACIONAL;$ 311.483.291,33;$ 311.483.291,33;$ 311.483.291,33
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-520-600-18;C;520;600;18;;;;;Nación;10;CSF;APOYO PARA LA IMPLEMENTACIÓN DEL PROGRAMA DE SERVICIOS AL CIUDADANO. NACIONAL;$ 6.370.000,00;$ 6.370.000,00;$ 6.370.000,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-520-600-20;C;520;600;20;;;;;Nación;11;CSF;PROGRAMAS DE PROMOCION PARA LA REPOSICION Y RENOVACION DEL PARQUE AUTOMOTOR DE CARGA NACIONAL. REGION NACIONAL - PAGOS PASIVOS EXIGIBLES VIGENCIA EXPIRADA;$ 69.500.000,00;$ 66.000.000,00;$ 66.000.000,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-520-600-21;C;520;600;21;;;;;Nación;10;CSF;ASISTENCIA AL MINISTERIO DE TRANSPORTE EN LA CONSOLIDACIÓN DE LA ESTRATEGIA PARA QUE LOS DEPARTAMENTOS GESTIONEN EFICIENTEM NACIONAL;$ 132.421.100,00;$ 132.421.100,00;$ 132.421.100,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-520-600-21;C;520;600;21;;;;;Nación;11;CSF;ASISTENCIA AL MINISTERIO DE TRANSPORTE EN LA CONSOLIDACIÓN DE LA ESTRATEGIA PARA QUE LOS DEPARTAMENTOS GESTIONEN EFICIENTEM NACIONAL;$ 3.082.111.376,00;$ 3.082.111.376,00;$ 3.082.111.376,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-520-604-2;C;520;604;2;;;;;Nación;14;CSF;ASISTENCIA TÉCNICA PARA EL APOYO EN EL FORTALECIMIENTO DE POLÍTICA, LA IMPLEMENTACIÓN DE ESTRATEGIAS PARA SU DESARROLLO Y EL SEGUIMIENTO Y APOYO A LAS ESTRATEGIAS Y PROYECTOS, EN EL MARCO DE LA POLÍTICA NACIONAL DE TRANSPORTE URBANO.;$ 1.352.533.939,42;$ 1.352.533.939,42;$ 1.352.533.939,42
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-520-606-1;C;520;606;1;;;;;Nación;10;CSF;CONTROL DE TRAFICO FLUVIAL NACIONAL;$ 585.000.002,00;$ 585.000.002,00;$ 585.000.002,00
24-01-01;MINISTERIO DE TRANSPORTE - GESTION GENERAL;C-670-905-1;C;670;905;1;;;;;Nación;10;CSF;APOYO ESTRATEGÍA AMBIENTAL DEL SECTOR TRANSPORTE NACIONAL;$ 5.809.200,31;$ 5.809.200,31;$ 5.809.200,31
24-01-04;MINISTERIO DE TRANSPORTE - SUPERINTENDENCIA  DE PUERTOS Y TRANSPORTE;A-1-0-1-5;A;1;0;1;5;;;;Nación;16;CSF;OTROS;$ 13.157.794,00;$ 13.157.794,00;$ 13.157.794,00
24-01-04;MINISTERIO DE TRANSPORTE - SUPERINTENDENCIA  DE PUERTOS Y TRANSPORTE;A-1-0-1-9;A;1;0;1;9;;;;Nación;16;CSF;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES;$ 35.117.775,00;$ 35.117.775,00;$ 35.117.775,00
24-01-04;MINISTERIO DE TRANSPORTE - SUPERINTENDENCIA  DE PUERTOS Y TRANSPORTE;A-1-0-2;A;1;0;2;;;;;Nación;16;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 1.116.714.119,00;$ 1.116.714.119,00;$ 1.116.714.119,00
24-01-04;MINISTERIO DE TRANSPORTE - SUPERINTENDENCIA  DE PUERTOS Y TRANSPORTE;A-2-0-4;A;2;0;4;;;;;Nación;16;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 1.240.678.675,77;$ 1.240.613.908,77;$ 1.240.613.908,77
24-01-04;MINISTERIO DE TRANSPORTE - SUPERINTENDENCIA  DE PUERTOS Y TRANSPORTE;C-213-600-1;C;213;600;1;;;;;Nación;16;CSF;IMPLEMENTACIÓN DEL CENTRO DE MONITOREO DE CONTROL Y VIGILANCIA DE LA SUPERTRANSPORTE - NACIONAL;$ 400.000.000,00;$ 400.000.000,00;$ 400.000.000,00
24-01-04;MINISTERIO DE TRANSPORTE - SUPERINTENDENCIA  DE PUERTOS Y TRANSPORTE;C-223-600-2;C;223;600;2;;;;;Nación;16;CSF;MEJORAMIENTO INFRAESTRUCTURA TECNOLÓGICA, DE COMUNICACIONES, Y DE SERVICIOS DE ALTA DISPONIBILIDAD PARA LA SUPERINTENDENCIA DE PUERTO NACIONAL;$ 1.090.581.163,00;$ 1.090.581.163,00;$ 1.090.581.163,00
24-01-04;MINISTERIO DE TRANSPORTE - SUPERINTENDENCIA  DE PUERTOS Y TRANSPORTE;C-520-600-2;C;520;600;2;;;;;Nación;16;CSF;APOYO FORTALECIMIENTO INSTITUCIONAL Y SUPERVISIÓN INTEGRAL A LOS VIGILADOS A NIVEL NACIONAL;$ 2.476.397.479,20;$ 2.476.397.479,20;$ 2.476.397.479,20
24-01-06;MINISTERIO DE TRANSPORTE - CORPORACION AUTONOMA REGIONAL DEL RIO GRANDE DE LA MAGDALENA - CORMAGDALENA;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 199.077.327,00;$ 199.077.327,00;$ 199.077.327,00
24-01-06;MINISTERIO DE TRANSPORTE - CORPORACION AUTONOMA REGIONAL DEL RIO GRANDE DE LA MAGDALENA - CORMAGDALENA;C-111-606-4;C;111;606;4;;;;;Nación;10;CSF;MANTENIMIENTO DEL CANAL NAVEGABLE DEL CANAL DEL DIQUE;$ 974.455.038,00;$ 974.455.038,00;$ 974.455.038,00
24-01-06;MINISTERIO DE TRANSPORTE - CORPORACION AUTONOMA REGIONAL DEL RIO GRANDE DE LA MAGDALENA - CORMAGDALENA;C-113-606-2;C;113;606;2;;;;;Nación;10;CSF;APOYO A LA GESTION AMBIENTAL ASOCIADO A LA RECUPERACION DE LA NAVEGABILIDAD EN EL MUNICIPIO DE BARRANCABERMEJA , SANTANDER, CENTRO ORIENTE;$ 3.500.000.000,00;$ 3.500.000.000,00;$ 3.500.000.000,00
24-01-06;MINISTERIO DE TRANSPORTE - CORPORACION AUTONOMA REGIONAL DEL RIO GRANDE DE LA MAGDALENA - CORMAGDALENA;C-630-606-4;C;630;606;4;;;;;Nación;10;CSF;ASESORIA , ESTUDIOS, CONSULTORÍAS Y DISEÑOS QUE PERMITAN EL APROVECHAMIENTO DEL RÍO MAGDALENA NACIONAL;$ 187.411.340,00;$ 187.411.340,00;$ 187.411.340,00
24-02-00;INSTITUTO NACIONAL DE VIAS;A-1-0-1-9;A;1;0;1;9;;;;Nación;10;CSF;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES;$ 4.047.697,00;$ 4.047.697,00;$ 4.047.697,00
24-02-00;INSTITUTO NACIONAL DE VIAS;A-1-0-2;A;1;0;2;;;;;Propios;20;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 18.050.822,57;$ 18.050.822,57;$ 18.050.822,57
24-02-00;INSTITUTO NACIONAL DE VIAS;A-1-0-2;A;1;0;2;;;;;Propios;21;CSF;SERVICIOS PERSONALES INDIRECTOS;$ 33.804.382,37;$ 33.804.382,37;$ 33.804.382,37
24-02-00;INSTITUTO NACIONAL DE VIAS;A-2-0-3;A;2;0;3;;;;;Nación;10;CSF;IMPUESTOS Y MULTAS;$ 5.479.609,05;$ 5.479.609,05;$ 5.479.609,05
24-02-00;INSTITUTO NACIONAL DE VIAS;A-2-0-3;A;2;0;3;;;;;Propios;21;CSF;IMPUESTOS Y MULTAS;$ 171.137.775,99;$ 171.137.775,99;$ 171.137.775,99
24-02-00;INSTITUTO NACIONAL DE VIAS;A-2-0-4;A;2;0;4;;;;;Nación;10;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 322.081.711,79;$ 322.081.711,79;$ 322.081.711,79
24-02-00;INSTITUTO NACIONAL DE VIAS;A-2-0-4;A;2;0;4;;;;;Propios;21;CSF;ADQUISICION DE BIENES Y SERVICIOS;$ 267.457.108,30;$ 267.457.108,30;$ 267.457.108,30
24-02-00;INSTITUTO NACIONAL DE VIAS;A-3-6-1-1;A;3;6;1;1;;;;Nación;10;CSF;SENTENCIAS Y CONCILIACIONES;$ 1.590.348.633,61;$ 1.590.348.633,61;$ 1.590.348.633,61
24-02-00;INSTITUTO NACIONAL DE VIAS;A-3-6-1-1;A;3;6;1;1;;;;Nación;11;CSF;SENTENCIAS Y CONCILIACIONES;$ 248.307.848,99;$ 248.307.848,99;$ 248.307.848,99
24-02-00;INSTITUTO NACIONAL DE VIAS;A-3-6-1-1;A;3;6;1;1;;;;Propios;21;CSF;SENTENCIAS Y CONCILIACIONES;$ 2.147.123.804,38;$ 2.147.123.804,38;$ 2.147.123.804,38
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-600-5;C;111;600;5;;;;;Propios;21;CSF;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.;$ 2.773.811.531,33;$ 2.773.811.531,33;$ 2.773.811.531,33
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-600-104;C;111;600;104;;;;;Propios;20;CSF;CONSTRUCCION RECONSTRUCCION, ADQUISICION Y ADECUACION DE CASETAS DEPEAJE;$ 5.005.039,60;$ 5.005.039,60;$ 5.005.039,60
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-600-113;C;111;600;113;;;;;Nación;11;CSF;CONSTRUCCION  DE CORREDORES ARTERIALES COMPLEMENTARIOS DE COMPETITIVIDAD. NACIONAL;$ 47.065.870.568,37;$ 47.065.870.568,37;$ 47.065.870.568,37
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-601-95;C;111;601;95;;;;;Nación;11;CSF;CONSTRUCCION PUENTES DE LA RED VIAL.;$ 6.081.185.210,43;$ 6.081.185.210,43;$ 6.081.185.210,43
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-601-181;C;111;601;181;;;;;Nación;11;CSF;CONSTRUCCION OBRAS ANEXAS Y TUNEL DEL SEGUNDO CENTENARIO. DEPARTAMENTOS DE TOLIMA Y QUINDIO.;$ 84.571.145.618,58;$ 84.571.145.618,58;$ 84.571.145.618,58
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-601-202;C;111;601;202;;;;;Nación;11;CSF;CONSTRUCCION DE LA VARIANTE SAN FRANCISCO  - MOCOA . DEPARTAMENTO DE PUTUMAYO;$ 9.653.494.579,00;$ 9.653.494.579,00;$ 9.653.494.579,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-601-202;C;111;601;202;;;;;Nación;14;CSF;CONSTRUCCION DE LA VARIANTE SAN FRANCISCO  - MOCOA . DEPARTAMENTO DE PUTUMAYO;$ 558.481.454,80;$ 558.481.454,80;$ 558.481.454,80
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-601-203;C;111;601;203;;;;;Propios;21;CSF;CONSTRUCCIÓN PUENTES BINACIONALES NACIONAL;$ 85.753,05;$ 85.753,05;$ 85.753,05
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-601-209;C;111;601;209;;;;;Nación;11;CSF;CONSTRUCCIÓN DE OBRAS PARA LA SEGURIDAD VIAL. NACIONAL;$ 1.825.319.991,00;$ 1.825.319.991,00;$ 1.825.319.991,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-601-209;C;111;601;209;;;;;Propios;21;CSF;CONSTRUCCIÓN DE OBRAS PARA LA SEGURIDAD VIAL. NACIONAL;$ 3.058.329.156,72;$ 3.058.329.156,72;$ 3.058.329.156,72
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-603-1;C;111;603;1;;;;;Nación;11;CSF;CONSTRUCCION Y REHABILITACION DE PUENTES DE LA RED TERCIARIA NACIONAL;$ 1.359.191.562,00;$ 1.359.191.562,00;$ 1.359.191.562,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-606-126;C;111;606;126;;;;;Nación;11;CSF;ADECUACION MEJORAMIENTO Y MANTENIMIENTO DE LA RED FLUVIAL NACIONAL;$ 25.825.836,48;$ 25.825.836,48;$ 25.825.836,48
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-606-126;C;111;606;126;;;;;Propios;20;CSF;ADECUACION MEJORAMIENTO Y MANTENIMIENTO DE LA RED FLUVIAL NACIONAL;$ 735.983.167,02;$ 735.983.167,02;$ 735.983.167,02
24-02-00;INSTITUTO NACIONAL DE VIAS;C-111-606-201;C;111;606;201;;;;;Propios;20;CSF;CONSTRUCCION TRANSBORDADORES OBRAS COMPLEMENTARIAS A NIVEL NACIONAL;$ 79.366.638,00;$ 79.366.638,00;$ 79.366.638,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-1;C;113;600;1;;;;;Nación;16;CSF;CONSERVACION DE VIAS A TRAVES DE MICROEMPRESAS Y ADMINISTRADORES VIALES.;$ 7.844.919.688,63;$ 7.844.919.688,63;$ 7.844.919.688,63
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-1;C;113;600;1;;;;;Propios;20;CSF;CONSERVACION DE VIAS A TRAVES DE MICROEMPRESAS Y ADMINISTRADORES VIALES.;$ 9.643.831.482,13;$ 9.643.831.482,13;$ 9.643.831.482,13
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-28;C;113;600;28;;;;;Nación;16;CSF;CONSERVACION MANTENIMIENTO PERIODICO Y RUTINARIO DE LA RED VIAL NACIONAL POR CONTRATO.;$ 521.656.334,99;$ 521.656.334,99;$ 521.656.334,99
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-28;C;113;600;28;;;;;Propios;20;CSF;CONSERVACION MANTENIMIENTO PERIODICO Y RUTINARIO DE LA RED VIAL NACIONAL POR CONTRATO.;$ 2.210.485.565,07;$ 2.210.485.565,07;$ 2.210.485.565,07
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-34;C;113;600;34;;;;;Nación;11;CSF;REHABILITACION Y CONSERVACION DE PUENTES.;$ 342.621.678,13;$ 342.621.678,13;$ 342.621.678,13
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-34;C;113;600;34;;;;;Propios;20;CSF;REHABILITACION Y CONSERVACION DE PUENTES.;$ 3.016.988.769,81;$ 3.016.988.769,81;$ 3.016.988.769,81
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-101;C;113;600;101;;;;;Nación;11;CSF;MEJORAMIENTO MANTENIMIENTO Y REHABILITACION DE LA RED VIAL DEPARTAMENTAL, MUNICIPAL Y VIAS PARA LA COMPETITIVIDAD;$ 495.386.980,00;$ 495.386.980,00;$ 495.386.980,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-601;C;113;600;601;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO DE CORREDORES ARTERIALES COMPLEMENTARIOS DE COMPETITIVIDAD. NACIONAL;$ 89.573.544.922,59;$ 89.573.544.922,59;$ 89.573.544.922,59
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-601;C;113;600;601;;;;;Nación;16;CSF;MEJORAMIENTO Y MANTENIMIENTO DE CORREDORES ARTERIALES COMPLEMENTARIOS DE COMPETITIVIDAD. NACIONAL;$ 17.944.038.525,08;$ 17.944.038.525,08;$ 17.944.038.525,08
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-611;C;113;600;611;;;;;Nación;11;CSF;MANTENIMIENTO MEJORAMIENTO Y CONSERVACIÓN DE VIAS, CAMINOS DE PROSPERIDAD. NACIONAL;$ 30.030.533.394,50;$ 30.030.533.394,50;$ 30.030.533.394,50
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-618;C;113;600;618;;;;;Nación;11;CSF;MEJORAMIENTO Y MANTENIMIENTO DE VIAS PARA LA CONECTIVIDAD REGIONAL.  NACION;$ 23.024.598.697,84;$ 23.024.598.697,84;$ 23.024.598.697,84
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-621;C;113;600;621;;;;;Nación;11;CSF;MANTENIMIENTO MEJORAMIENTO Y CONSERVACION DE VIAS, CAMINOS DE PROSPERIDAD. NACIONAL - PREVIO CONCEPTO DNP - PAGOS PASIVOS EXIGIBLES VIGENCIA EXPIRADA;$ 84.808.503,07;$ 84.808.503,07;$ 84.808.503,07
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-626;C;113;600;626;;;;;Nación;11;CSF;MEJORAMIENTO ,  MANTENIMIENTO, REHABILITACIÓN Y CONSTRUCCIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DE LA REGIÓN DEL GRAN DARIÉN. ANTIOQUIA, CÓRDOBA Y CHOCÓ;$ 16.320.814.759,00;$ 16.320.814.759,00;$ 16.320.814.759,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-627;C;113;600;627;;;;;Nación;11;CSF;ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE BOYACÁ.;$ 1.748.580.044,24;$ 1.748.580.044,24;$ 1.748.580.044,24
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-628;C;113;600;628;;;;;Nación;11;CSF;ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE NARIÑO.;$ 46.184.359.517,83;$ 46.184.359.517,83;$ 46.184.359.517,83
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-629;C;113;600;629;;;;;Nación;11;CSF;ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DEL CAUCA;$ 26.973.177.849,00;$ 26.973.177.849,00;$ 26.973.177.849,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-630;C;113;600;630;;;;;Nación;11;CSF;ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE TOLIMA.;$ 3.586.184.724,00;$ 3.586.184.724,00;$ 3.586.184.724,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-632;C;113;600;632;;;;;Nación;11;CSF;ESTUDIOS , CONSTRUCCIÓN, MEJORAMIENTO, MANTENIMIENTO Y REHABILITACIÓN DE LAS VÍAS CONTENIDAS EN EL CONTRATO-PLAN DEL DEPARTAMENTO DE SANTANDER.;$ 12.081.487.293,00;$ 12.081.487.293,00;$ 12.081.487.293,00
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-600-633;C;113;600;633;;;;;Propios;21;CSF;MANTENIMIENTO PREVENTIVO Y GESTIÓN DEL RIESGO EN LA RED VIAL. NACIONAL;$ 1.161.613.383,14;$ 1.161.613.383,14;$ 1.161.613.383,14
24-02-00;INSTITUTO NACIONAL DE VIAS;C-113-601-77;C;113;601;77;;;;;Propios;20;CSF;MEJORAMIENTO Y MANTENIMIENTO CARRETERA EL CARMEN-VALLEDUPAR-MAICAO.DE LA TRANSVERSAL CARMEN-BOSCONIA-VALLEDUPAR-MAICAO. BOLIVAR-MAGDALENA-CESAR- GUAJIRA.;$ 298.227.592,10;$ 298.227.592,10;$ 298.227.592,10
