UEJ;NOMBRE UEJ;RUBRO;TIPO;CTA;"SUB
CTA";OBJ;ORD;"SOR
ORD";ITEM;"SUB
ITEM";FUENTE;REC;SIT;DESCRIPCION;APR. INICIAL;APR. ADICIONADA;APR. REDUCIDA;APR. VIGENTE;APR BLOQUEADA;CDP;APR. DISPONIBLE;COMPROMISO;OBLIGACION;ORDEN PAGO;PAGOS
241200;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;VIGENCIA AC;C;213;608;19;;;;;Nación;20;C;MANTENIMIENTO Y CONSERVACION DE EQUIPOS DE COMPUTACION.; 	5.445.000.000 ; 	-   ; 	100.000.000 ; 	5.345.000.000 ; 	-   ; 	5.211.535.754 ; 	133.464.246 ; 	5.211.535.754 ; 	4.930.176.618 ; 	4.366.758.714 ; 	4.366.758.714 
241200;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;VIGENCIA AC;C;213;608;31;;;;;Nación;20;C;ADQUISICION DE EQUIPOS Y SERVICIOS MEDICOS PARA SANIDADES AEROPORTUARIAS; 	3.188.000.000 ; 	70.000.000 ; 	-   ; 	3.258.000.000 ; 	-   ; 	3.254.894.424 ; 	3.105.576 ; 	3.181.282.420 ; 	3.058.616.228 ; 	3.056.616.228 ; 	3.056.616.228 
241200;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;VIGENCIA AC;C;213;608;34;;;;;Nación;20;C;ADQUISICION DE SERVICIOS DE SEGURIDAD PARA EL CONTROL Y OPERACION DE LOS SISTEMAS DE SEGURIDAD AEROPORTUARIA Y AYUDAS A LA NAVEGACION AEREA.; 	34.416.000.000 ; 	1.974.340.000 ; 	-   ; 	36.390.340.000 ; 	-   ; 	36.345.777.387 ; 	44.562.613 ; 	36.307.646.433 ; 	33.236.332.214 ; 	33.234.213.182 ; 	33.234.213.182 
241200;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;VIGENCIA AC;C;320;608;1;;;;;Nación;20;C;APLICACION DE LOS PROGRAMAS DE SALUD OCUPACIONAL.; 	2.500.000.000 ; 	-   ; 	-   ; 	2.500.000.000 ; 	-   ; 	2.492.949.580 ; 	7.050.420 ; 	2.492.850.547 ; 	2.483.213.547 ; 	2.462.781.891 ; 	2.462.781.891 
241200;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;VIGENCIA AC;C;450;608;1;;;;;Nación;20;C;LEVANTAMIENTO DE INFORMACION PARA ESTUDIOS, PLANES Y PROGRAMAS AMBIENTALES; 	2.410.411.912 ; 	-   ; 	-   ; 	2.410.411.912 ; 	1.181.198 ; 	2.409.230.714 ; 	-   ; 	2.408.529.236 ; 	1.846.216.212 ; 	1.846.216.212 ; 	1.846.216.212 
241200;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;VIGENCIA AC;C;510;608;2;;;;;Nación;20;C;CAPACITACION PERSONAL TECNICO Y ADMINISTRATIVO.; 	4.000.000.000 ; 	110.939.160 ; 	-   ; 	4.110.939.160 ; 	-   ; 	4.110.787.268 ; 	151.892 ; 	4.107.122.016 ; 	4.107.122.016 ; 	4.104.394.016 ; 	4.104.394.016 
241200;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;VIGENCIA AC;C;510;608;4;;;;;Nación;20;C;ASESORIA Y SERVICIOS DE CONSULTORIA.; 	7.500.000.000 ; 	1.000.000.000 ; 	89.525.798 ; 	8.410.474.202 ; 	-   ; 	8.410.473.833 ; 	369 ; 	8.409.307.166 ; 	7.223.880.506 ; 	6.223.880.506 ; 	6.223.880.506 
241200;UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL;VIGENCIA AC;C;510;608;17;;;;;Nación;20;C;CONTROL OPERACIONAL PARA GARANTIZAR LA SEGURIDAD AEREA; 	1.432.000.000 ; 	-   ; 	605.939.160 ; 	826.060.840 ; 	-   ; 	813.495.217 ; 	12.565.623 ; 	813.495.217 ; 	762.410.532 ; 	762.410.532 ; 	762.410.532 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;A;1;0;1;1;;;;Nación;20;C;SUELDOS DE PERSONAL DE NOMINA; 	21.134.891.123 ; 	291.958.493 ; 	-   ; 	21.426.849.616 ; 	-   ; 	21.404.790.153 ; 	22.059.463 ; 	21.404.790.153 ; 	21.404.790.153 ; 	21.287.009.059 ; 	21.287.009.059 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;A;1;0;1;4;;;;Nación;20;C;PRIMA TECNICA; 	4.148.624.918 ; 	-   ; 	605.071.945 ; 	3.543.552.973 ; 	-   ; 	3.500.127.903 ; 	43.425.070 ; 	3.500.127.903 ; 	3.500.127.903 ; 	3.498.985.967 ; 	3.498.985.967 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;A;1;0;1;5;;;;Nación;20;C;OTROS; 	3.542.827.339 ; 	1.245.640.464 ; 	-   ; 	4.788.467.803 ; 	-   ; 	4.739.051.020 ; 	49.416.783 ; 	4.739.051.020 ; 	4.739.051.020 ; 	4.731.001.400 ; 	4.731.001.400 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;A;1;0;1;9;;;;Nación;20;C;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES; 	202.966.280 ; 	230.454.895 ; 	-   ; 	433.421.175 ; 	-   ; 	389.785.241 ; 	43.635.934 ; 	389.785.241 ; 	389.785.241 ; 	389.606.221 ; 	389.606.221 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;A;1;0;1;10;;;;Nación;20;C;OTROS GASTOS PERSONALES - PREVIO CONCEPTO DGPPN; 	1.794.751.118 ; 	-   ; 	1.794.751.118 ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;A;1;0;2;;;;;Nación;20;C;SERVICIOS PERSONALES INDIRECTOS; 	10.278.481.510 ; 	-   ; 	2.356.536.272 ; 	7.921.945.238 ; 	-   ; 	7.474.418.673 ; 	447.526.565 ; 	7.474.418.673 ; 	7.043.493.726 ; 	6.751.058.952 ; 	6.751.058.952 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;A;1;0;5;;;;;Nación;20;C;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO; 	8.190.714.027 ; 	1.284.994.013 ; 	119.200.000 ; 	9.356.508.040 ; 	-   ; 	9.274.618.901 ; 	81.889.139 ; 	9.274.618.901 ; 	9.274.618.901 ; 	9.270.799.590 ; 	9.270.799.590 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;A;2;0;3;;;;;Nación;20;C;IMPUESTOS Y MULTAS; 	18.400.000 ; 	-   ; 	18.400.000 ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;A;2;0;4;;;;;Nación;20;C;ADQUISICION DE BIENES Y SERVICIOS; 	8.721.691.272 ; 	169.275.805 ; 	-   ; 	8.890.967.077 ; 	-   ; 	8.890.582.133 ; 	384.944 ; 	8.890.582.133 ; 	8.854.146.678 ; 	8.533.656.828 ; 	8.533.656.828 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;A;3;2;1;1;;;;Nación;20;C;CUOTA DE AUDITAJE CONTRANAL; 	3.600.437.631 ; 	451.100.946 ; 	-   ; 	4.051.538.577 ; 	-   ; 	4.051.538.577 ; 	-   ; 	4.051.538.577 ; 	4.051.538.577 ; 	4.051.538.577 ; 	4.051.538.577 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;A;3;6;1;1;;;;Nación;10;C;SENTENCIAS Y CONCILIACIONES; 	5.470.592.400 ; 	-   ; 	-   ; 	5.470.592.400 ; 	-   ; 	5.470.592.400 ; 	-   ; 	5.470.592.400 ; 	5.469.297.564 ; 	5.469.297.564 ; 	5.469.297.564 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;A;3;6;1;1;;;;Nación;20;C;SENTENCIAS Y CONCILIACIONES; 	1.612.114.896 ; 	322.534.719 ; 	-   ; 	1.934.649.615 ; 	-   ; 	1.933.358.454 ; 	1.291.161 ; 	1.933.358.454 ; 	1.584.794.870 ; 	1.452.204.551 ; 	1.452.204.551 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;B;7;1;1;;;;;Nación;11;C;NACION; 	709.222.207.231 ; 	-   ; 	-   ; 	709.222.207.231 ; 	-   ; 	709.222.207.231 ; 	-   ; 	709.222.207.231 ; 	709.222.207.231 ; 	709.222.207.231 ; 	709.222.207.231 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;B;7;1;1;;;;;Nación;11;S;NACION; 	52.184.673.347 ; 	-   ; 	-   ; 	52.184.673.347 ; 	-   ; 	52.184.673.347 ; 	0 ; 	52.184.673.347 ; 	52.184.673.347 ; 	52.184.673.347 ; 	52.184.673.347 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;600;129;;;;;Nación;11;C;MEJORAMIENTO , MANTENIMIENTO DE LA CONCESIÓN RUTA CARIBE MUNICIPIO DE BARRANQUILLA DEPARTAMENTO DE ATLANTICO; 	37.670.192.242 ; 	-   ; 	-   ; 	37.670.192.242 ; 	-   ; 	37.670.192.242 ; 	-   ; 	37.670.192.242 ; 	37.670.192.242 ; 	-   ; 	-   
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;600;130;;;;;Nación;11;C;MEJORAMIENTO MANTENIMIENTO CONCESIÓN CORDOBA- SUCRE; 	21.300.413.208 ; 	-   ; 	-   ; 	21.300.413.208 ; 	-   ; 	21.300.413.208 ; 	-   ; 	21.300.413.208 ; 	21.300.413.208 ; 	-   ; 	-   
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;600;131;;;;;Nación;11;C;MEJORAMIENTO  CONCESIÓN  ARMENIA PEREIRA MANIZALES; 	1.646.021.394 ; 	-   ; 	-   ; 	1.646.021.394 ; 	-   ; 	1.646.021.394 ; 	-   ; 	1.646.021.394 ; 	1.646.021.394 ; 	-   ; 	-   
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;600;132;;;;;Nación;11;C;MEJORAMIENTO ,MANTENIMIENTO DE LA CONCESIÓN CARTAGENA, BARRANQUILLA; 	7.500.000.000 ; 	-   ; 	-   ; 	7.500.000.000 ; 	-   ; 	7.500.000.000 ; 	-   ; 	7.500.000.000 ; 	7.500.000.000 ; 	7.500.000.000 ; 	7.500.000.000 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;600;134;;;;;Nación;10;C;MEJORAMIENTO APOYO ESTATAL PROYECTO DE CONCESION RUTA DEL SOL  SECTOR I NACIONAL; 	87.287.400.000 ; 	-   ; 	-   ; 	87.287.400.000 ; 	-   ; 	87.287.400.000 ; 	-   ; 	87.287.400.000 ; 	87.287.400.000 ; 	87.287.400.000 ; 	87.287.400.000 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;600;134;;;;;Nación;20;C;MEJORAMIENTO APOYO ESTATAL PROYECTO DE CONCESION RUTA DEL SOL  SECTOR I NACIONAL; 	299.385.000.000 ; 	-   ; 	-   ; 	299.385.000.000 ; 	-   ; 	299.385.000.000 ; 	-   ; 	299.385.000.000 ; 	299.385.000.000 ; 	29.439.149.174 ; 	29.439.149.174 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;600;135;;;;;Nación;10;C;MEJORAMIENTO APOYO ESTATAL PROYECTO DE CONCESION RUTA DEL SOL  SECTOR III NACIONAL; 	523.117.555.744 ; 	-   ; 	-   ; 	523.117.555.744 ; 	-   ; 	523.117.555.744 ; 	-   ; 	523.117.555.744 ; 	523.117.555.744 ; 	523.117.555.744 ; 	523.117.555.744 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;600;135;;;;;Nación;11;S;MEJORAMIENTO APOYO ESTATAL PROYECTO DE CONCESION RUTA DEL SOL  SECTOR III NACIONAL; 	7.751.000.000 ; 	-   ; 	-   ; 	7.751.000.000 ; 	-   ; 	7.751.000.000 ; 	-   ; 	7.751.000.000 ; 	7.751.000.000 ; 	7.751.000.000 ; 	7.751.000.000 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;600;136;;;;;Nación;10;C;MEJORAMIENTO APOYO ESTATAL PROYECTO DE CONCESIÓN RUTA DEL SOL  SECTOR 2 NACIONAL; 	326.907.144.547 ; 	57.000.000.000 ; 	-   ; 	383.907.144.547 ; 	-   ; 	383.907.144.547 ; 	-   ; 	383.907.144.547 ; 	383.907.144.547 ; 	326.907.144.547 ; 	326.907.144.547 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;600;136;;;;;Nación;11;S;MEJORAMIENTO APOYO ESTATAL PROYECTO DE CONCESIÓN RUTA DEL SOL  SECTOR 2 NACIONAL; 	19.668.000.000 ; 	-   ; 	-   ; 	19.668.000.000 ; 	-   ; 	19.668.000.000 ; 	-   ; 	19.668.000.000 ; 	19.668.000.000 ; 	19.668.000.000 ; 	19.668.000.000 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;600;139;;;;;Nación;10;C;REHABILITACIÓN Y MANTENIMIENTO DEL CORREDOR  ZIPAQUIRA - BUCARAMANGA (PALENQUE); 	151.180.000.000 ; 	-   ; 	57.000.000.000 ; 	94.180.000.000 ; 	-   ; 	94.180.000.000 ; 	-   ; 	94.180.000.000 ; 	94.180.000.000 ; 	-   ; 	-   
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;601;3;;;;;Nación;10;C;MEJORAMIENTO AUTOPISTA BOGOTA - VILLAVICENCIO; 	273.340.000.000 ; 	-   ; 	-   ; 	273.340.000.000 ; 	-   ; 	273.340.000.000 ; 	-   ; 	273.340.000.000 ; 	273.340.000.000 ; 	273.340.000.000 ; 	273.340.000.000 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;601;3;;;;;Nación;20;C;MEJORAMIENTO AUTOPISTA BOGOTA - VILLAVICENCIO; 	30.000.000.000 ; 	-   ; 	-   ; 	30.000.000.000 ; 	-   ; 	30.000.000.000 ; 	-   ; 	30.000.000.000 ; 	30.000.000.000 ; 	30.000.000.000 ; 	30.000.000.000 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;601;11;;;;;Nación;11;C;REHABILITACION MEJORAMIENTO,CONSTRUCCION,MANTENIMIENTO Y OPERACION DEL CORREDOR CARTAGENA-BARRANQUILLA Y CIRCUNVALAR DE LA PROSPERIDAD DEPARTAMENTOS DE ATLANTICO Y BOLIVAR; 	27.725.588.792 ; 	3.203.996.521 ; 	-   ; 	30.929.585.313 ; 	-   ; 	30.929.585.313 ; 	-   ; 	30.929.585.313 ; 	30.929.585.313 ; 	3.342.961.390 ; 	3.342.961.390 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;601;11;;;;;Nación;11;S;REHABILITACION MEJORAMIENTO,CONSTRUCCION,MANTENIMIENTO Y OPERACION DEL CORREDOR CARTAGENA-BARRANQUILLA Y CIRCUNVALAR DE LA PROSPERIDAD DEPARTAMENTOS DE ATLANTICO Y BOLIVAR; 	7.062.000.000 ; 	-   ; 	-   ; 	7.062.000.000 ; 	-   ; 	7.062.000.000 ; 	-   ; 	7.062.000.000 ; 	7.062.000.000 ; 	7.062.000.000 ; 	7.062.000.000 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;601;12;;;;;Nación;11;C;CONSTRUCCION OPERACION Y MANTENIMIENTO DE LA VIA MULALO - LOBOGUERRO, DEPARTAMENTO DEL VALLE DEL CAUCA; 	34.780.091.143 ; 	-   ; 	3.203.996.521 ; 	31.576.094.622 ; 	-   ; 	31.576.094.622 ; 	-   ; 	31.576.094.622 ; 	31.576.094.622 ; 	-   ; 	-   
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;601;12;;;;;Nación;11;S;CONSTRUCCION OPERACION Y MANTENIMIENTO DE LA VIA MULALO - LOBOGUERRO, DEPARTAMENTO DEL VALLE DEL CAUCA; 	5.519.000.000 ; 	-   ; 	-   ; 	5.519.000.000 ; 	-   ; 	5.519.000.000 ; 	-   ; 	5.519.000.000 ; 	5.519.000.000 ; 	5.519.000.000 ; 	5.519.000.000 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;605;7;;;;;Nación;20;C;REHABILITACION DE VIAS FERREAS A NIVEL NACIONAL, A TRAVES DEL SISTEMA DE CONCESIONES; 	28.579.055.053 ; 	-   ; 	-   ; 	28.579.055.053 ; 	-   ; 	28.552.339.317 ; 	26.715.736 ; 	28.552.339.317 ; 	27.829.727.718 ; 	24.284.176.366 ; 	24.284.176.366 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;605;7;;;;;Nación;21;C;REHABILITACION DE VIAS FERREAS A NIVEL NACIONAL, A TRAVES DEL SISTEMA DE CONCESIONES; 	5.503.944.947 ; 	-   ; 	-   ; 	5.503.944.947 ; 	-   ; 	5.503.944.947 ; 	-   ; 	5.503.944.947 ; 	5.503.944.947 ; 	5.361.154.628 ; 	5.361.154.628 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;113;607;1;;;;;Nación;20;C;APOYO ESTATAL A LOS PUERTOS A NIVEL NACIONAL; 	2.000.000.000 ; 	-   ; 	-   ; 	2.000.000.000 ; 	-   ; 	2.000.000.000 ; 	-   ; 	2.000.000.000 ; 	1.975.350.000 ; 	1.694.117.355 ; 	1.694.117.355 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;223;600;1;;;;;Nación;20;C;FORTALECIMIENTO DE LA GESTIÓN  FUNCIONAL CON TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES AGENCIA NACIONAL DE INFRAESTRUCTURA; 	1.500.000.000 ; 	-   ; 	-   ; 	1.500.000.000 ; 	-   ; 	1.500.000.000 ; 	-   ; 	1.500.000.000 ; 	1.437.181.300 ; 	1.437.181.299 ; 	1.437.181.299 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;520;600;2;;;;;Nación;20;C;APOYO A LA GESTION DEL ESTADO. ASESORIAS Y CONSULTORIAS. CONTRATOS DE CONCESION.; 	26.071.000.000 ; 	-   ; 	9.136.934.177 ; 	16.934.065.823 ; 	-   ; 	15.666.802.977 ; 	1.267.262.846 ; 	15.666.802.977 ; 	8.881.575.447 ; 	8.249.179.756 ; 	8.249.179.756 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;520;600;3;;;;;Nación;20;C;IMPLEMENTACIÓN DEL SISTEMA INTEGRADO DE GESTIÓN Y CONTROL AGENCIA NACIONAL DE INFRAESTRUCTURA; 	205.000.000 ; 	-   ; 	-   ; 	205.000.000 ; 	-   ; 	205.000.000 ; 	-   ; 	205.000.000 ; 	197.390.145 ; 	197.390.145 ; 	197.390.145 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;520;600;7;;;;;Nación;20;C;APOYO PARA EL DESARROLLO Y GESTION INSTITUCIONAL DE LA ANI , NACIONAL; 	15.601.000.000 ; 	3.892.196.662 ; 	-   ; 	19.493.196.662 ; 	-   ; 	19.028.905.167 ; 	464.291.495 ; 	19.028.905.167 ; 	18.445.378.924 ; 	16.654.067.255 ; 	16.654.067.255 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;530;600;3;;;;;Nación;11;C;APOYO A LA GESTION DEL ESTADO. OBRAS COMPLEMENTARIAS Y COMPRA DE PREDIOS. CONTRATOS DE CONCESION.; 	45.677.592.930 ; 	-   ; 	3.700.000.000 ; 	41.977.592.930 ; 	-   ; 	41.977.592.930 ; 	-   ; 	41.977.592.930 ; 	41.977.592.930 ; 	10.796.592.930 ; 	10.796.592.930 
241300;AGENCIA NACIONAL DE INFRAESTRUCTURA;VIGENCIA AC;C;530;600;3;;;;;Nación;20;C;APOYO A LA GESTION DEL ESTADO. OBRAS COMPLEMENTARIAS Y COMPRA DE PREDIOS. CONTRATOS DE CONCESION.; 	14.825.083.145 ; 	-   ; 	1.755.301.625 ; 	13.069.781.520 ; 	-   ; 	13.067.675.318 ; 	2.106.202 ; 	13.067.675.318 ; 	9.373.792.246 ; 	9.333.039.213 ; 	9.333.039.213 
241400;UNIDAD DE PLANEACION DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE;VIGENCIA AC;A;3;6;3;26;;;;Nación;10;C;PROVISION PARA GASTOS INSTITUCIONALES Y/O SECTORIALES CONTINGENTES - PREVIO CONCEPTO DGPPN; 	2.500.000.000 ; 	-   ; 	-   ; 	2.500.000.000 ; 	2.500.000.000 ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   
241500;COMISION DE REGULACION DE INFRAESTRUCTURA Y TRANSPORTE;VIGENCIA AC;A;3;6;3;26;;;;Nación;10;C;PROVISION PARA GASTOS INSTITUCIONALES Y/O SECTORIALES CONTINGENTES - PREVIO CONCEPTO DGPPN; 	2.500.000.000 ; 	-   ; 	2.500.000.000 ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   
241600;AGENCIA NACIONAL DE SEGURIDAD VIAL;VIGENCIA AC;A;1;0;1;1;;;;Nación;26;C;SUELDOS DE PERSONAL DE NOMINA; 	5.465.451.108 ; 	-   ; 	-   ; 	5.465.451.108 ; 	-   ; 	101.327.667 ; 	5.364.123.441 ; 	93.908.452 ; 	93.908.452 ; 	93.908.452 ; 	93.908.452 
241600;AGENCIA NACIONAL DE SEGURIDAD VIAL;VIGENCIA AC;A;1;0;1;4;;;;Nación;26;C;PRIMA TECNICA; 	971.210.496 ; 	-   ; 	-   ; 	971.210.496 ; 	-   ; 	19.919.103 ; 	951.291.393 ; 	10.889.705 ; 	10.889.705 ; 	10.889.705 ; 	10.889.705 
241600;AGENCIA NACIONAL DE SEGURIDAD VIAL;VIGENCIA AC;A;1;0;1;5;;;;Nación;26;C;OTROS; 	1.382.276.676 ; 	-   ; 	-   ; 	1.382.276.676 ; 	-   ; 	58.150.671 ; 	1.324.126.005 ; 	11.489.772 ; 	11.489.772 ; 	11.489.772 ; 	11.489.772 
241600;AGENCIA NACIONAL DE SEGURIDAD VIAL;VIGENCIA AC;A;1;0;1;9;;;;Nación;26;C;HORAS EXTRAS, DIAS FESTIVOS E INDEMNIZACION POR VACACIONES; 	40.000.000 ; 	-   ; 	-   ; 	40.000.000 ; 	-   ; 	-   ; 	40.000.000 ; 	-   ; 	-   ; 	-   ; 	-   
241600;AGENCIA NACIONAL DE SEGURIDAD VIAL;VIGENCIA AC;A;1;0;1;10;;;;Nación;26;C;OTROS GASTOS PERSONALES - PREVIO CONCEPTO DGPPN; 	545.169.658 ; 	-   ; 	-   ; 	545.169.658 ; 	545.169.658 ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   
241600;AGENCIA NACIONAL DE SEGURIDAD VIAL;VIGENCIA AC;A;1;0;2;;;;;Nación;26;C;SERVICIOS PERSONALES INDIRECTOS; 	941.981.539 ; 	-   ; 	-   ; 	941.981.539 ; 	-   ; 	765.661.233 ; 	176.320.306 ; 	644.599.997 ; 	644.599.997 ; 	545.566.664 ; 	545.566.664 
241600;AGENCIA NACIONAL DE SEGURIDAD VIAL;VIGENCIA AC;A;1;0;5;;;;;Nación;26;C;CONTRIBUCIONES INHERENTES A LA NOMINA SECTOR PRIVADO Y PUBLICO; 	2.284.454.873 ; 	-   ; 	-   ; 	2.284.454.873 ; 	-   ; 	61.485.965 ; 	2.222.968.908 ; 	36.106.459 ; 	36.106.459 ; 	36.106.459 ; 	36.106.459 
241600;AGENCIA NACIONAL DE SEGURIDAD VIAL;VIGENCIA AC;A;2;0;3;;;;;Nación;26;C;IMPUESTOS Y MULTAS; 	2.050.000 ; 	61.950.000 ; 	-   ; 	64.000.000 ; 	-   ; 	-   ; 	64.000.000 ; 	-   ; 	-   ; 	-   ; 	-   
241600;AGENCIA NACIONAL DE SEGURIDAD VIAL;VIGENCIA AC;A;2;0;4;;;;;Nación;26;C;ADQUISICION DE BIENES Y SERVICIOS; 	4.731.471.481 ; 	-   ; 	561.950.000 ; 	4.169.521.481 ; 	-   ; 	2.306.013.565 ; 	1.863.507.916 ; 	357.121.773 ; 	257.677.190 ; 	253.842.892 ; 	253.842.892 
241600;AGENCIA NACIONAL DE SEGURIDAD VIAL;VIGENCIA AC;A;3;2;1;1;;;;Nación;26;C;CUOTA DE AUDITAJE CONTRANAL; 	81.600.000 ; 	-   ; 	-   ; 	81.600.000 ; 	-   ; 	77.893.546 ; 	3.706.454 ; 	77.893.546 ; 	77.893.546 ; 	77.893.546 ; 	77.893.546 
241600;AGENCIA NACIONAL DE SEGURIDAD VIAL;VIGENCIA AC;C;630;600;1;;;;;Nación;26;C;IMPLEMENTACIÓN DE LA POLITICA DE SEGURIDAD VIAL , NACIONAL; 	38.000.000.000 ; 	-   ; 	38.000.000.000 ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   ; 	-   
241600;AGENCIA NACIONAL DE SEGURIDAD VIAL;VIGENCIA AC;C;630;600;2;;;;;Nación;26;C;PREVENCION, CONTROL Y DISMINUCION DEL RIESGO DE ACCIDENTALIDAD VIAL. FONDO NACIONAL DE SEGURIDAD VIAL. LEY 1702 DE 2013. NACIONAL; 	-   ; 	37.455.543.342 ; 	-   ; 	37.455.543.342 ; 	-   ; 	37.455.543.342 ; 	-   ; 	37.455.543.342 ; 	37.455.543.342 ; 	37.455.543.342 ; 	37.455.543.342 
241700;SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE;VIGENCIA AC;A;1;0;1;1;;;;Nación;20;C;SUELDOS DE PERSONAL DE NOMINA; 	4.304.500.000 ; 	185.021.565 ; 	-   ; 	4.489.521.565 ; 	-   ; 	4.489.521.565 ; 	-   ; 	4.396.581.296 ; 	4.396.581.296 ; 	4.396.581.296 ; 	4.396.581.296 
241700;SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE;VIGENCIA AC;A;1;0;1;4;;;;Nación;20;C;PRIMA TECNICA; 	1.011.000.000 ; 	-   ; 	125.000.000 ; 	886.000.000 ; 	-   ; 	886.000.000 ; 	-   ; 	826.178.319 ; 	826.178.319 ; 	826.178.319 ; 	826.178.319 
241700;SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE;VIGENCIA AC;A;1;0;1;5;;;;Nación;20;C;OTROS; 	1.170.800.000 ; 	28.000.000 ; 	-   ; 	1.198.800.000 ; 	-   ; 	1.198.799.000 ; 	1000 ; 	1.170.374.139 ; 	1.170.374.139 ; 	1.170.374.139 ; 	1.170.374.139 
