ANIO_TRIMESTRE,COD_CHIP,NOM_CHIP,COD_AMB,NOM_AMB,COD_DEPAR,NOM_DEPAR,COD_MUN,NOM_MUN,COD_CATEGORIA,NOM_CATEGORIA,DIPUTADOS,CONCEJALES,COD_CUENTA,NOM_CUENTA,COD_REC,NOM_REC,COD_ORIG,NOM_ORIG,COD_DEST,NOM_DEST,COD_SIT,NOM_SIT,COD_TER,NOM_TER,PRE_INICIAL,ADICIONES,REDUCCIONES,CREDITO,CONTRACREDITO,APLAZAMIENTO,DESAPLAZAMIENTO,PRE_DEFINITIVO,RECAUDO_EN_EFECTIVO,DEV_RECAUDO,REV_RECAUDO,NETO_RECAUDO_EN_EFECTIVO,PAPELES_UTILIZACION,PAPELES_EMISION,NETO_PAPELES,OTRAS_EJEC,REV_OTRAS_EJEC,NETO_OTRAS_EJEC,RECONOCIMIENTOS_SGP,REC_VIG_ANT,REV_REC_VIG_ANT,NETO_REC_VIG_ANT
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.37.98                                ,Otras ventas de Bienes y Servicios,10,Recursos Corrientes,005,Recursos corrientes de Tasas,010,Salud - General,C,Con Situación de Fondos,               ,NULL,"421,372,432","302,980,324",0,0,0,0,0,"724,352,756",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.37.98                                ,Otras ventas de Bienes y Servicios,10,Recursos Corrientes,005,Recursos corrientes de Tasas,010,Salud - General,C,Con Situación de Fondos,000000000000000,NO APLICA,0,0,0,0,0,0,0,0,"960,778,161",0,0,"960,778,161",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.37.98                                ,Otras ventas de Bienes y Servicios,10,Recursos Corrientes,005,Recursos corrientes de Tasas,099,Sector Gobierno - General,C,Con Situación de Fondos,               ,NULL,"78,960",0,0,0,0,0,0,"78,960",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.37.98                                ,Otras ventas de Bienes y Servicios,10,Recursos Corrientes,005,Recursos corrientes de Tasas,099,Sector Gobierno - General,C,Con Situación de Fondos,000000000000000,NO APLICA,0,0,0,0,0,0,0,0,"69,543",0,0,"69,543",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.39                                   ,Arrendamientos,10,Recursos Corrientes,005,Recursos corrientes de Tasas,001,Libre Destinación,C,Con Situación de Fondos,               ,NULL,990,0,0,0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.39                                   ,Arrendamientos,10,Recursos Corrientes,005,Recursos corrientes de Tasas,001,Libre Destinación,C,Con Situación de Fondos,000000000000000,NO APLICA,0,0,0,0,0,0,0,0,"17,968,500",0,0,"17,968,500",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.39                                   ,Arrendamientos,10,Recursos Corrientes,005,Recursos corrientes de Tasas,099,Sector Gobierno - General,C,Con Situación de Fondos,               ,NULL,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.39                                   ,Arrendamientos,10,Recursos Corrientes,005,Recursos corrientes de Tasas,099,Sector Gobierno - General,C,Con Situación de Fondos,000000000000000,NO APLICA,0,0,0,0,0,0,0,0,"181,500",0,0,"181,500",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.98                                   ,Otras Tasas,10,Recursos Corrientes,005,Recursos corrientes de Tasas,002,Educación - General,C,Con Situación de Fondos,               ,NULL,"19,353,600",0,0,0,0,0,0,"19,353,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.98                                   ,Otras Tasas,10,Recursos Corrientes,005,Recursos corrientes de Tasas,002,Educación - General,C,Con Situación de Fondos,000000000000000,NO APLICA,0,0,0,0,0,0,0,0,"9,374,904",0,0,"9,374,904",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.98                                   ,Otras Tasas,10,Recursos Corrientes,005,Recursos corrientes de Tasas,074,Defensa y Seguridad - General,C,Con Situación de Fondos,               ,NULL,"73,893,802,500","4,411,001,500",0,0,0,0,0,"78,304,804,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.98                                   ,Otras Tasas,10,Recursos Corrientes,005,Recursos corrientes de Tasas,074,Defensa y Seguridad - General,C,Con Situación de Fondos,000000000000000,NO APLICA,0,0,0,0,0,0,0,0,"93,779,145,533",0,0,"93,779,145,533",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.98                                   ,Otras Tasas,10,Recursos Corrientes,005,Recursos corrientes de Tasas,074,Defensa y Seguridad - General,S,Sin Situación de Fondos,               ,NULL,"15,881,197,500","20,523,998,500",0,0,0,0,0,"36,405,196,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.01.98                                   ,Otras Tasas,10,Recursos Corrientes,005,Recursos corrientes de Tasas,074,Defensa y Seguridad - General,S,Sin Situación de Fondos,000000000000000,NO APLICA,0,0,0,0,0,0,0,0,"20,150,400,166",0,0,"20,150,400,166",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.03                                      ,Multas y Sanciones,  , ,   , ,   , , , ,               , ,"11,848,196,100","5,642,556,747",0,0,0,0,0,"17,490,752,847","18,105,859,653",0,0,"18,105,859,653",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.03.15                                   ,Intereses moratorios,10,Recursos Corrientes,006,Recursos corrientes de Multas,001,Libre Destinación,C,Con Situación de Fondos,               ,NULL,"5,474,835,113","1,980,131,180",0,0,0,0,0,"7,454,966,293",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.03.15                                   ,Intereses moratorios,10,Recursos Corrientes,006,Recursos corrientes de Multas,001,Libre Destinación,C,Con Situación de Fondos,000000000000000,NO APLICA,0,0,0,0,0,0,0,0,"8,904,740,616",0,0,"8,904,740,616",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.03.15                                   ,Intereses moratorios,10,Recursos Corrientes,006,Recursos corrientes de Multas,099,Sector Gobierno - General,C,Con Situación de Fondos,               ,NULL,"768,141,223","262,425,567",0,0,0,0,0,"1,030,566,790",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.03.15                                   ,Intereses moratorios,10,Recursos Corrientes,006,Recursos corrientes de Multas,099,Sector Gobierno - General,C,Con Situación de Fondos,000000000000000,NO APLICA,0,0,0,0,0,0,0,0,"1,004,237,866",0,0,"1,004,237,866",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.03.98                                   ,Otras Multas y Sanciones,10,Recursos Corrientes,006,Recursos corrientes de Multas,001,Libre Destinación,C,Con Situación de Fondos,               ,NULL,"4,434,707,688","2,686,000,000",0,0,0,0,0,"7,120,707,688",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.03.98                                   ,Otras Multas y Sanciones,10,Recursos Corrientes,006,Recursos corrientes de Multas,001,Libre Destinación,C,Con Situación de Fondos,000000000000000,NO APLICA,0,0,0,0,0,0,0,0,"6,359,526,641",0,0,"6,359,526,641",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.03.98                                   ,Otras Multas y Sanciones,10,Recursos Corrientes,006,Recursos corrientes de Multas,099,Sector Gobierno - General,C,Con Situación de Fondos,               ,NULL,"1,170,512,076","714,000,000",0,0,0,0,0,"1,884,512,076",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.01.03.98                                   ,Otras Multas y Sanciones,10,Recursos Corrientes,006,Recursos corrientes de Multas,099,Sector Gobierno - General,C,Con Situación de Fondos,000000000000000,NO APLICA,0,0,0,0,0,0,0,0,"1,837,354,530",0,0,"1,837,354,530",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02                                         ,Transferencias,  , ,   , ,   , , , ,               , ,"304,488,989,653","93,919,744,022","14,749,327,660",0,0,0,0,"383,659,406,015","365,990,870,950","157,527,057","13,666,439","365,819,677,454",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01                                      ,Transferencias para Funcionamiento,  , ,   , ,   , , , ,               , ,"880,031,567","18,920,501,882",0,0,0,0,0,"19,800,533,449","19,618,482,259",0,0,"19,618,482,259",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.01                                   ,Del Nivel Nacional,  , ,   , ,   , , , ,               , ,"30,002,000","18,136,943,223",0,0,0,0,0,"18,166,945,223","18,134,047,788",0,0,"18,134,047,788",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.01.01                                ,Del Nivel Central Nacional,  , ,   , ,   , , , ,               , ,"2,000","17,996,943,223",0,0,0,0,0,"17,996,945,223","18,005,976,258",0,0,"18,005,976,258",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.01.01.98                             ,Otras Transferencias del Nivel Central Nacional,10,Recursos Corrientes,019,Recursos corrientes de otras transferencias para inversión,002,Educación - General,C,Con Situación de Fondos,               ,NULL,0,"16,758,608,933",0,0,0,0,0,"16,758,608,933",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.01.01.98                             ,Otras Transferencias del Nivel Central Nacional,10,Recursos Corrientes,019,Recursos corrientes de otras transferencias para inversión,002,Educación - General,C,Con Situación de Fondos,011301010000000,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO - GESTIÓN GENERAL,0,0,0,0,0,0,0,0,"16,767,641,968",0,0,"16,767,641,968",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.01.01.98                             ,Otras Transferencias del Nivel Central Nacional,10,Recursos Corrientes,019,Recursos corrientes de otras transferencias para inversión,010,Salud - General,C,Con Situación de Fondos,               ,NULL,"2,000",0,0,0,0,0,0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.01.01.98                             ,Otras Transferencias del Nivel Central Nacional,10,Recursos Corrientes,019,Recursos corrientes de otras transferencias para inversión,099,Sector Gobierno - General,C,Con Situación de Fondos,               ,NULL,0,"1,238,334,290",0,0,0,0,0,"1,238,334,290",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.01.01.98                             ,Otras Transferencias del Nivel Central Nacional,10,Recursos Corrientes,019,Recursos corrientes de otras transferencias para inversión,099,Sector Gobierno - General,C,Con Situación de Fondos,011301010000000,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO - GESTIÓN GENERAL,0,0,0,0,0,0,0,0,"1,238,334,290",0,0,"1,238,334,290",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.01.03                                ,De Entidades Descentralizadas Nacionales,  , ,   , ,   , , , ,               , ,"30,000,000","140,000,000",0,0,0,0,0,"170,000,000","128,071,530",0,0,"128,071,530",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.01.03.01                             ,De Entidades No Financieras Nacionales,  , ,   , ,   , , , ,               , ,"30,000,000","140,000,000",0,0,0,0,0,"170,000,000","128,071,530",0,0,"128,071,530",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.01.03.01.03                          ,De Empresas No Financieras Nacionales,  , ,   , ,   , , , ,               , ,"30,000,000","140,000,000",0,0,0,0,0,"170,000,000","128,071,530",0,0,"128,071,530",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.01.03.01.03.98                       ,Otras Transferencias de Empresas No Financieras Nacionales,10,Recursos Corrientes,019,Recursos corrientes de otras transferencias para inversión,010,Salud - General,C,Con Situación de Fondos,               ,NULL,"30,000,000","140,000,000",0,0,0,0,0,"170,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.01.03.01.03.98                       ,Otras Transferencias de Empresas No Financieras Nacionales,10,Recursos Corrientes,019,Recursos corrientes de otras transferencias para inversión,010,Salud - General,C,Con Situación de Fondos,011301010000000,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO - GESTIÓN GENERAL,0,0,0,0,0,0,0,0,"128,071,530",0,0,"128,071,530",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.07                                   ,Cuota de Auditaje,10,Recursos Corrientes,010,Recursos corrientes de cuotas de fiscalización,108,Destino a organismos de control fiscal,S,Sin Situación de Fondos,               ,NULL,"849,029,567",0,0,0,0,0,0,"849,029,567",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.07                                   ,Cuota de Auditaje,10,Recursos Corrientes,010,Recursos corrientes de cuotas de fiscalización,108,Destino a organismos de control fiscal,S,Sin Situación de Fondos,120000000800004,UNIVERSIDAD DEL ATLÁNTICO,0,0,0,0,0,0,0,0,"512,984,625",0,0,"512,984,625",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.07                                   ,Cuota de Auditaje,10,Recursos Corrientes,010,Recursos corrientes de cuotas de fiscalización,108,Destino a organismos de control fiscal,S,Sin Situación de Fondos,120000000800012,HOSPITAL UNIVERSITARIO DE BARRANQUILLA,0,0,0,0,0,0,0,0,"19,493,935",0,0,"19,493,935",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.07                                   ,Cuota de Auditaje,10,Recursos Corrientes,010,Recursos corrientes de cuotas de fiscalización,108,Destino a organismos de control fiscal,S,Sin Situación de Fondos,120000000800016,INSTITUTO DEPARTAMENTAL TRÁNSITO Y TRANSPORTE ATLÁNTICO,0,0,0,0,0,0,0,0,"30,260,340",0,0,"30,260,340",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.07                                   ,Cuota de Auditaje,10,Recursos Corrientes,010,Recursos corrientes de cuotas de fiscalización,108,Destino a organismos de control fiscal,S,Sin Situación de Fondos,120000000800023,INSTITUTO DEPARTAMENTAL DE RECREACIÓN Y DEPORTES DEL ATLÁNTICO - INDEPORTES ATLÁNTICO,0,0,0,0,0,0,0,0,"17,026,190",0,0,"17,026,190",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.07                                   ,Cuota de Auditaje,10,Recursos Corrientes,010,Recursos corrientes de cuotas de fiscalización,108,Destino a organismos de control fiscal,S,Sin Situación de Fondos,120000000800029,E.S.E. HOSPITAL NIÑO JESUS - BARRANQUILLA,0,0,0,0,0,0,0,0,"1,622,698",0,0,"1,622,698",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.07                                   ,Cuota de Auditaje,10,Recursos Corrientes,010,Recursos corrientes de cuotas de fiscalización,108,Destino a organismos de control fiscal,S,Sin Situación de Fondos,120000000800105,TERMINAL DE TRANSPORTES DE BARRANQUILLA S. A.,0,0,0,0,0,0,0,0,"11,826,686",0,0,"11,826,686",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.07                                   ,Cuota de Auditaje,10,Recursos Corrientes,010,Recursos corrientes de cuotas de fiscalización,108,Destino a organismos de control fiscal,S,Sin Situación de Fondos,120000000800107,ÁREA METROPOLITANA DE BARRANQUILLA,0,0,0,0,0,0,0,0,"79,691,577",0,0,"79,691,577",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.07                                   ,Cuota de Auditaje,10,Recursos Corrientes,010,Recursos corrientes de cuotas de fiscalización,108,Destino a organismos de control fiscal,S,Sin Situación de Fondos,120000010500003,E.S.E. HOSPITAL SAN PEDRO - SABANALARGA,0,0,0,0,0,0,0,0,"25,823,865",0,0,"25,823,865",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.07                                   ,Cuota de Auditaje,10,Recursos Corrientes,010,Recursos corrientes de cuotas de fiscalización,108,Destino a organismos de control fiscal,S,Sin Situación de Fondos,149999999999900,OTRAS ENTIDADES DESCENTRALIZADAS TERRITORIALES SIN ESPECIFICAR,0,0,0,0,0,0,0,0,"2,145,896",0,0,"2,145,896",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,019,Recursos corrientes de otras transferencias para inversión,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,               ,NULL,"1,000,000","783,558,659",0,0,0,0,0,"784,558,659",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.01.09                                   ,Cuotas partes pensionales,10,Recursos Corrientes,019,Recursos corrientes de otras transferencias para inversión,105,Gastos de Funcionamiento - Garantía para pago de pensiones,C,Con Situación de Fondos,011301010000000,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO - GESTIÓN GENERAL,0,0,0,0,0,0,0,0,"783,558,659",0,0,"783,558,659",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.03                                      ,Transferencias para Inversión,  , ,   , ,   , , , ,               , ,"303,608,958,086","74,999,242,140","14,749,327,660",0,0,0,0,"363,858,872,566","346,372,388,691","157,527,057","13,666,439","346,201,195,195",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.03.01                                   ,Del Nivel Nacional,  , ,   , ,   , , , ,               , ,"290,084,512,843","74,999,242,140","13,819,105,039",0,0,0,0,"351,264,649,944","335,889,623,154","157,527,057","13,666,439","335,718,429,658",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.03.01.01                                ,Del Nivel Central Nacional,  , ,   , ,   , , , ,               , ,"290,084,512,843","62,535,381,666","13,819,105,039",0,0,0,0,"338,800,789,470","335,630,190,172","157,527,057","13,666,439","335,458,996,676",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.03.01.01.01                             ,Sistema General de Participaciones -Educación-,  , ,   , ,   , , , ,               , ,"240,599,100,586","45,903,014,716","6,028,037,274",0,0,0,0,"280,474,078,028","280,521,463,126",0,0,"280,521,463,126",0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.03.01.01.01.01                          ,S. G. P. Educación - Prestación de Servicios,10,Recursos Corrientes,013,Recursos corrientes de transferencias del SGP para inversión,002,Educación - General,C,Con Situación de Fondos,               ,NULL,"192,547,000,000","37,429,718,496",0,0,0,0,0,"229,976,718,496",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181201,110808000,DEPARTAMENTO DEL ATLÁNTICO,21,ADMÓN CTRAL TERR - DEPTOS,08,ATLÁNTICO,08001,BARRANQUILLA,1,Primera,14,0,1.1.02.02.03.01.01.01.01                          ,S. G. P. Educación - Prestación de Servicios,10,Recursos Corrientes,013,Recursos corrientes de transferencias del SGP para inversión,002,Educación - General,C,Con Situación de Fondos,011301010000000,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO - GESTIÓN GENERAL,0,0,0,0,0,0,0,0,"229,801,454,359",0,0,"229,801,454,359",0,0,0,0,0,0,0,0,0,0
